Image,Question,Answer,Predicted_Answer,EM,Precision,Recall,F1
42a76678c4704ca,What is the front muffin doing to the muffin behind it,obscuring,leaning,0.0,0.0,0.0,0.0
42a76678c4704ca,What color is the serving dish,blue,blue,1.0,1.0,1.0,1.0
b65addd2e59de92,What type of drink is the Limoncello Mule,beverage,cocktail,0.0,0.0,0.0,0.0
b65addd2e59de92,What do the ice cubes fill in the glass,fill,there are no ice cubes in the glass.,0.0,0.0,0.0,0.0
b65addd2e59de92,What color are the ice cubes,white,white,1.0,1.0,1.0,1.0
b65addd2e59de92,Where is the sprig of mint leaves located,on top of,on top of the drink,0.0,0.6,1.0,0.7499999999999999
5a2032b309c2f30,What material is the mug made of,copper,copper,1.0,1.0,1.0,1.0
5a2032b309c2f30,What type of drink container is used,mug,a mug,0.0,0.5,1.0,0.6666666666666666
5a2032b309c2f30,What color is the lime twist on the mug,green,green,1.0,1.0,1.0,1.0
5a2032b309c2f30,What color is the candied ginger,yellow,green,0.0,0.0,0.0,0.0
5a2032b309c2f30,Where is the slice of lime placed,on the wooden surface,on top of the ice,0.0,0.4,0.5,0.4444444444444445
ea5af326b0c0ae0,What color are the mushrooms,brown,light brown,0.0,0.5,1.0,0.6666666666666666
ea5af326b0c0ae0,What type of food is shown in the image,mushrooms,"mushroom, pork, and onion stir-fry",0.0,0.0,0.0,0.0
ea5af326b0c0ae0,How does the sauce on the mushrooms appear,glossy,thick,0.0,0.0,0.0,0.0
ea5af326b0c0ae0,What color are the leaves scattered throughout the mushrooms,green,green,1.0,1.0,1.0,1.0
ea5af326b0c0ae0,How are the mushrooms arranged,in a pile,on top of the onions,0.0,0.0,0.0,0.0
49867bb4f0e8a8e,What color are the scrambled eggs,yellow,yellow,1.0,1.0,1.0,1.0
49867bb4f0e8a8e,What is the main ingredient mixed with the mushrooms,eggs,scrambled eggs,0.0,0.5,1.0,0.6666666666666666
49867bb4f0e8a8e,What type of vegetable is mixed with the eggs,mushroom,mushrooms,0.0,0.0,0.0,0.0
49867bb4f0e8a8e,What color are the mushrooms,brown,mushrooms are brown and white,0.0,0.2,1.0,0.33333333333333337
2f23310ae0cd1ac,What is the main protein in the dish,chicken,shrimp,0.0,0.0,0.0,0.0
2f23310ae0cd1ac,What color is the creamy dijon sauce,brown,cream-colored,0.0,0.0,0.0,0.0
2f23310ae0cd1ac,Where is the chicken located in the bowl,on the right,it is not visible,0.0,0.0,0.0,0.0
2f23310ae0cd1ac,What are the small green specks on the sauce,herbs,parsley,0.0,0.0,0.0,0.0
003a0414a7b4b4d,What is the texture of the mushrooms,creamy,soft,0.0,0.0,0.0,0.0
003a0414a7b4b4d,What type of food is being cooked,mushrooms,mushrooms,1.0,1.0,1.0,1.0
003a0414a7b4b4d,What color is the pan,black,black,1.0,1.0,1.0,1.0
003a0414a7b4b4d,Where are the mushrooms being cooked,from the pan,in a pan,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
003a0414a7b4b4d,What color are the darker parts of the mushrooms,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
6b9c89697a4e683,What color are the enoki mushrooms in the image,yellow,white,0.0,0.0,0.0,0.0
6b9c89697a4e683,What type of mushrooms are shown in the image,enoki mushrooms,Enoki mushrooms,1.0,1.0,1.0,1.0
6b9c89697a4e683,How do the strands of enoki mushrooms appear in the image,tangled,long,0.0,0.0,0.0,0.0
6b9c89697a4e683,What is the shape of the enoki mushrooms in the image,strands,"long, thin, and white",0.0,0.0,0.0,0.0
ae3d0682c44e12e,What is the state of the mussels in the broth,immersed,cooked,0.0,0.0,0.0,0.0
ae3d0682c44e12e,What type of seafood is primarily black and in the center of the image,mussels,mussels,1.0,1.0,1.0,1.0
ae3d0682c44e12e,What color is the broth surrounding the mussels,orange-red,orange,0.0,0.0,0.0,0.0
ae3d0682c44e12e,What color is the chorizo in the broth,brownish-red,red,0.0,0.0,0.0,0.0
ae3d0682c44e12e,Where is the piece of bread located in the image,on the left,on the left side of the plate,0.0,0.5,1.0,0.6666666666666666
ced462fa8f5ce2e,What is the color of the mustard sauce,yellow-orange,orange,0.0,0.0,0.0,0.0
ced462fa8f5ce2e,What is happening to the mustard sauce above the jar,pouring,The spoon is pouring the sauce into the jar.,0.0,0.125,1.0,0.2222222222222222
ced462fa8f5ce2e,What is the mustard sauce stored in,jar,a jar,0.0,0.5,1.0,0.6666666666666666
ced462fa8f5ce2e,What is the cutting board made of,wooden,wood,0.0,0.0,0.0,0.0
ced462fa8f5ce2e,Where is the spoonful of mustard sauce held,above the jar,above the jar,1.0,1.0,1.0,1.0
4fde47f85a2d62f,What material is the jar made of,glass,ceramic,0.0,0.0,0.0,0.0
4fde47f85a2d62f,What type of surface is the jar on,wooden,wood,0.0,0.0,0.0,0.0
4fde47f85a2d62f,What condiment is in the jar,mustard,butter,0.0,0.0,0.0,0.0
4fde47f85a2d62f,Where is the jar located relative to the silver spreader,to the right,to the left,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
832f0e5e873a85a,What type of mustard is in the jars,Dijon,"There is no mustard in the jars. The jars contain what appears to be a creamy coffee beverage, likely mocha.",0.0,0.0,0.0,0.0
832f0e5e873a85a,What color is the mustard in the jars,tan,tan,1.0,1.0,1.0,1.0
832f0e5e873a85a,How are the jars arranged in the image,lined up,There are no jars in the image.,0.0,0.0,0.0,0.0
832f0e5e873a85a,What containers hold the mustard,jars,jars,1.0,1.0,1.0,1.0
87b272a4cbacfdb,What is the texture of the vegan nacho cheese,creamy,thick,0.0,0.0,0.0,0.0
87b272a4cbacfdb,What food is the vegan nacho cheese poured over,nachos,nachos,1.0,1.0,1.0,1.0
87b272a4cbacfdb,What color is the vegan nacho cheese,light-orange,orange,0.0,0.0,0.0,0.0
87b272a4cbacfdb,Where is the chopped green onions scattered,on top of,on top of the nachos,0.0,0.6,1.0,0.7499999999999999
87b272a4cbacfdb,What is the vegan nacho cheese held in,bowl,a jar,0.0,0.0,0.0,0.0
af8cb9fe3adcc14,What is the base of the dish made of,potato,potatoes,0.0,0.0,0.0,0.0
af8cb9fe3adcc14,What color is the plate,white,white,1.0,1.0,1.0,1.0
af8cb9fe3adcc14,What color are the potato wedges,golden-brown,golden brown,0.0,0.0,0.0,0.0
af8cb9fe3adcc14,What is melted over the potatoes,cheese,cheese,1.0,1.0,1.0,1.0
af8cb9fe3adcc14,Where are the quick potato nachos placed,on a plate,on a plate,1.0,1.0,1.0,1.0
a87e8139eb5bf66,What is drizzled on top of the nachos,chocolate,chocolate,1.0,1.0,1.0,1.0
a87e8139eb5bf66,What type of chips are used for the nachos,nachos,pita chips,0.0,0.0,0.0,0.0
a87e8139eb5bf66,What color are the tortilla chips,brown,light brown,0.0,0.5,1.0,0.6666666666666666
a87e8139eb5bf66,What color is the paper plate,white,"there is no paper plate, the dish is on a white plate.",0.0,0.08333333333333333,1.0,0.15384615384615385
a87e8139eb5bf66,Where is the ice cream and chocolate sauce primarily concentrated,on top of,on the middle of the pizza,0.0,0.4,0.6666666666666666,0.5
7745d02f7aac9ca,What is the texture of the nectarine refresher,smooth,smooth,1.0,1.0,1.0,1.0
7745d02f7aac9ca,What is the nectarine refresher served in,glass,a glass,0.0,0.5,1.0,0.6666666666666666
7745d02f7aac9ca,What color is the nectarine refresher,pink,pink,1.0,1.0,1.0,1.0
7745d02f7aac9ca,What type of drink is in the glass,refresher,coffee,0.0,0.0,0.0,0.0
2bf4c23266f6f36,What type of dish is being described,soup,a bowl of chicken soup with lime and jalapeno slices,0.0,0.1,1.0,0.18181818181818182
2bf4c23266f6f36,What color are the jalapeño slices,green,green,1.0,1.0,1.0,1.0
2bf4c23266f6f36,What type of meat is in the soup,chicken,chicken,1.0,1.0,1.0,1.0
2bf4c23266f6f36,Where is the lime wedge located,on the lower-right,on the right side,0.0,0.5,0.6666666666666666,0.5714285714285715
35fecfa515fed5b,What color is the bowl,light blue,blue with a copper trim,0.0,0.2,0.5,0.28571428571428575
35fecfa515fed5b,What is the food served in,bowl,a bowl,0.0,0.5,1.0,0.6666666666666666
35fecfa515fed5b,How much of the bowl do the noodles occupy,fill,most of the bowl,0.0,0.0,0.0,0.0
35fecfa515fed5b,What color are the noodles,yellow,yellow,1.0,1.0,1.0,1.0
35fecfa515fed5b,Where are the noodles located in the image,in the center,on top of the plate,0.0,0.2,0.3333333333333333,0.25
2dcd9ac80de058d,What is the texture of the catfish nuggets,crunchy,crispy,0.0,0.0,0.0,0.0
2dcd9ac80de058d,What type of food is arranged on the plate,nuggets,food,0.0,0.0,0.0,0.0
2dcd9ac80de058d,What color is the plate,white,white with black stripes,0.0,0.25,1.0,0.4
2dcd9ac80de058d,Where are the catfish nuggets located on the plate,on the right side,"There are no catfish nuggets on the plate, there are fried shrimp.",0.0,0.16666666666666666,0.5,0.25
2dcd9ac80de058d,What color is the sauce on the plate,red,red,1.0,1.0,1.0,1.0
8f2c50a0a19996f,What type of nuts are covered in chocolate,corn nuts,none,0.0,0.0,0.0,0.0
8f2c50a0a19996f,What color is the chocolate coating,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
8f2c50a0a19996f,Where is one cluster of chocolate-covered corn nuts located,on the napkin,on the left side of the plate,0.0,0.3333333333333333,0.6666666666666666,0.4444444444444444
4c2f9a94422a2e9,What color is the pie crust,golden-brown,golden-brown,1.0,1.0,1.0,1.0
4c2f9a94422a2e9,What type of pie is shown,oatmeal,"It is not a pie, it is a slice of pizza",0.0,0.0,0.0,0.0
4c2f9a94422a2e9,What is inside the pie crust,filling,"a filling of eggs, cheese, and cured pork",0.0,0.1111111111111111,1.0,0.19999999999999998
4c2f9a94422a2e9,What color is the shredded coconut,white,white,1.0,1.0,1.0,1.0
4c2f9a94422a2e9,Where is the slice of pie placed,on a white surface,on a plate,0.0,0.6666666666666666,0.5,0.5714285714285715
0bc89d050cedc1c,What color are the overnight buckwheat oats,beige,off-white,0.0,0.0,0.0,0.0
0bc89d050cedc1c,What do the buckwheat oats do in the bowl,fill,The buckwheat oats are likely used to make the oatmeal,0.0,0.0,0.0,0.0
0bc89d050cedc1c,What type of berries are dark blue and on top of the oats,blueberries,blueberries,1.0,1.0,1.0,1.0
0bc89d050cedc1c,What color are the red berries,red,red,1.0,1.0,1.0,1.0
0bc89d050cedc1c,Where are the blueberries and red berries located,on top,on top of the food,0.0,0.4,1.0,0.5714285714285715
d0530bab5c8a27e,What color is the cooking pot,black,black,1.0,1.0,1.0,1.0
d0530bab5c8a27e,What is the main ingredient in the dish besides okra,rice,Rice,1.0,1.0,1.0,1.0
d0530bab5c8a27e,What color are the okra pieces,green,green,1.0,1.0,1.0,1.0
d0530bab5c8a27e,What vegetable is mixed with the rice,okra,brussels sprouts,0.0,0.0,0.0,0.0
d0530bab5c8a27e,In what type of pot is the okra rice cooked,in a black cooking pot,a wok,0.0,0.5,0.2,0.28571428571428575
63259c61ebc63e5,What color is the chicken breast,beige,white,0.0,0.0,0.0,0.0
63259c61ebc63e5,What type of meat is at the center of the plate,chicken,chicken,1.0,1.0,1.0,1.0
63259c61ebc63e5,What color are the olives,green,green and black,0.0,0.3333333333333333,1.0,0.5
63259c61ebc63e5,Where are the green olives placed,on top,scattered on top of the dish,0.0,0.3333333333333333,1.0,0.5
63259c61ebc63e5,What are the bright red halved fruits on the chicken,tomatoes,cherry tomatoes,0.0,0.5,1.0,0.6666666666666666
07fd6296d93bc13,What color are most of the olives,golden,green,0.0,0.0,0.0,0.0
07fd6296d93bc13,What type of food is shown in the image,olives,fried olives and fried pickles,0.0,0.25,1.0,0.4
07fd6296d93bc13,What has been done to three of the olives,cut,they have been halved,0.0,0.0,0.0,0.0
07fd6296d93bc13,Where are the cut olives located,on the bottom,in the front of the plate,0.0,0.2,0.3333333333333333,0.25
07fd6296d93bc13,What color are the insides of the cut olives,green,green,1.0,1.0,1.0,1.0
861fbbe85de778d,What material is the cutting board made of,wooden,wood,0.0,0.0,0.0,0.0
861fbbe85de778d,What type of bread is displayed,bread,Italian bread,0.0,0.5,1.0,0.6666666666666666
861fbbe85de778d,What color are the olive pieces in the bread,black,black,1.0,1.0,1.0,1.0
861fbbe85de778d,What color is the crust of the bread,golden-brown,golden-brown,1.0,1.0,1.0,1.0
861fbbe85de778d,Where is the bread placed,on a wooden cutting board,on a wooden cutting board,1.0,1.0,1.0,1.0
6f5f740fb4a87c2,Are the olives visible in the jar,visible,"yes, the olives are visible in the jar.",0.0,0.1111111111111111,1.0,0.19999999999999998
6f5f740fb4a87c2,What type of food is inside the jar,olives,capers,0.0,0.0,0.0,0.0
6f5f740fb4a87c2,What material is the jar made of,glass,glass,1.0,1.0,1.0,1.0
425e9f115ea8100,What color is the plate,white,white,1.0,1.0,1.0,1.0
425e9f115ea8100,What color is the omelet,yellow,yellow,1.0,1.0,1.0,1.0
425e9f115ea8100,What is the filling doing to the omelet,spilling out of,filling it,0.0,0.0,0.0,0.0
425e9f115ea8100,What type of meat is in the filling,bacon,bacon,1.0,1.0,1.0,1.0
425e9f115ea8100,How are the onions prepared in the filling,mixed,not shown,0.0,0.0,0.0,0.0
1f5e476034d2636,Where is the spinach located,located on the left side,there is no spinach in the image,0.0,0.14285714285714285,0.2,0.16666666666666666
1f5e476034d2636,What is the main ingredient of the top layer of the dish,omelette,cheese,0.0,0.0,0.0,0.0
1f5e476034d2636,How is the feta cheese distributed in the dish,scattered,cubed,0.0,0.0,0.0,0.0
1f5e476034d2636,What color are the tomato slices,red,red,1.0,1.0,1.0,1.0
b78d925a20b5499,What color are the caramelized onions,caramelized,dark brown,0.0,0.0,0.0,0.0
b91602b9b0ce9ab,What has happened to the cheese,melted,It has melted,0.0,0.3333333333333333,1.0,0.5
b91602b9b0ce9ab,What ingredient appears as light brown to dark brown strands and chunks,onions,cheese,0.0,0.0,0.0,0.0
b91602b9b0ce9ab,What color are the onions,brown,white,0.0,0.0,0.0,0.0
b91602b9b0ce9ab,What ingredient covers the entire top surface of the dish,cheese,cheese,1.0,1.0,1.0,1.0
b91602b9b0ce9ab,Where are the onions more concentrated,towards the bottom,in the background,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
67117992b296d76,What color is the hot dog,reddish-brown,red,0.0,0.0,0.0,0.0
67117992b296d76,How is the hot dog positioned in the bun,nestled,centered,0.0,0.0,0.0,0.0
67117992b296d76,What color are the onions,orange,golden-brown,0.0,0.0,0.0,0.0
67117992b296d76,Where is the bowl of onions located in relation to the hot dog,to the left of,in the background,0.0,0.3333333333333333,0.25,0.28571428571428575
1c3a4f30fe5d2a1,What color are the roasted oranges,orange,orange,1.0,1.0,1.0,1.0
1c3a4f30fe5d2a1,What are the roasted oranges served on,plate,a plate,0.0,0.5,1.0,0.6666666666666666
1c3a4f30fe5d2a1,How would you describe the color of the roasted oranges,vibrant,golden orange,0.0,0.0,0.0,0.0
03ad6b911f92ca4,What is the texture of the white layer on top of the drink,thick,frothy,0.0,0.0,0.0,0.0
03ad6b911f92ca4,What type of beverage is the Orange Glorious II,drink,mocha coffee,0.0,0.0,0.0,0.0
03ad6b911f92ca4,What is the mint leaf used for on the drink,garnished,for decoration,0.0,0.0,0.0,0.0
03ad6b911f92ca4,What color is the mint leaf used as garnish,green,green,1.0,1.0,1.0,1.0
03ad6b911f92ca4,Where are the bright orange pieces from the drink located,at the bottom,at the bottom of the drink,0.0,0.6,1.0,0.7499999999999999
8442a41c2de89de,What color is the light pink layer,pink,pink,1.0,1.0,1.0,1.0
8442a41c2de89de,Does the dessert contain Oreo,Oreo,"yes, the crust is likely made of crushed Oreos",0.0,0.0,0.0,0.0
8442a41c2de89de,Is the whipped topping sprinkled with chocolate chips,sprinkled,Yes,0.0,0.0,0.0,0.0
8442a41c2de89de,Where are the chocolate chips scattered,on top surface,on the whipped cream,0.0,0.25,0.3333333333333333,0.28571428571428575
9ffec9e57522152,What shape is the Cajun Oyster Pie,circular,There is no Cajun Oyster Pie in this image.,0.0,0.0,0.0,0.0
9ffec9e57522152,What part of the pie is decorated with a star,crust,top,0.0,0.0,0.0,0.0
f58a02071aaec42,What shape is the plate,star-shaped,star,0.0,0.0,0.0,0.0
f58a02071aaec42,What type of seafood is featured in the image,oysters,shrimp,0.0,0.0,0.0,0.0
f58a02071aaec42,What color are the herbs on the oysters,green,green,1.0,1.0,1.0,1.0
f58a02071aaec42,Where are the oysters placed,on a star-shaped plate,on the plate,0.0,0.6666666666666666,0.5,0.5714285714285715
421870f09cf9265,What color is the ice bed,white,white,1.0,1.0,1.0,1.0
421870f09cf9265,What type of seafood is shown,oysters,oysters,1.0,1.0,1.0,1.0
421870f09cf9265,What color is the liquid inside the oyster shells,yellow,yellow,1.0,1.0,1.0,1.0
421870f09cf9265,What color are the cooked bacon pieces,reddish-brown,"crispy, golden-brown",0.0,0.0,0.0,0.0
bb7bc9e1f7ec7b8,What color is the bowl,white,white,1.0,1.0,1.0,1.0
bb7bc9e1f7ec7b8,What color is the rice in the paella,yellow,yellow,1.0,1.0,1.0,1.0
bb7bc9e1f7ec7b8,How are the mussels arranged in the bowl,scattered,They are arranged in a circle around the center of the bowl.,0.0,0.0,0.0,0.0
bb7bc9e1f7ec7b8,What type of seafood is near the top and bottom of the bowl,shrimp,mussels,0.0,0.0,0.0,0.0
bb7bc9e1f7ec7b8,Where is the squid located in the dish,in a bowl,on top of the rice,0.0,0.0,0.0,0.0
246d3e9d0a52a4a,What type of meat is included in the paella besides shrimp,chicken,chicken,1.0,1.0,1.0,1.0
246d3e9d0a52a4a,How are the shrimp distributed in the paella,scattered,scattered throughout,0.0,0.5,1.0,0.6666666666666666
246d3e9d0a52a4a,What color are the pieces of chicken in the paella,orange-brown,golden-brown,0.0,0.0,0.0,0.0
246d3e9d0a52a4a,What seafood is included in the paella,shrimp,shrimp,1.0,1.0,1.0,1.0
5964496678097b7,What color are the green onions in the pancake,green,green,1.0,1.0,1.0,1.0
5964496678097b7,What type of food is shown in the image,pancake,a plate of food,0.0,0.0,0.0,0.0
5964496678097b7,What color is the plate,white,white,1.0,1.0,1.0,1.0
5964496678097b7,What color is the pancake's surface,golden brown,golden brown,1.0,1.0,1.0,1.0
5964496678097b7,Where are the pancakes located on the plate,on the left side,"there are no pancakes on the plate, the dish is actually a type of pasta dish called ""carbonara""",0.0,0.10526315789473684,0.5,0.17391304347826086
ca56d40bbb8f833,What is the taste of the pancakes,salty,sweet,0.0,0.0,0.0,0.0
ca56d40bbb8f833,What type of food is shown in the image,pancakes,crepes,0.0,0.0,0.0,0.0
ca56d40bbb8f833,How were the pancakes prepared,cooking,fried,0.0,0.0,0.0,0.0
ca56d40bbb8f833,What color is the base of the pancakes,yellow,golden-brown,0.0,0.0,0.0,0.0
dabd4bad6169994,What color are the paneer cubes,golden yellow,yellow,0.0,1.0,0.5,0.6666666666666666
dabd4bad6169994,What is the main ingredient in the dish,paneer,Pork,0.0,0.0,0.0,0.0
