Image,Question,Answer,Predict,gpt_score
a2f7338a23dae10,What color is the peanut butter ice cream topping,light brown,brown,0.8
a2f7338a23dae10,What type of food is the topping made of,ice cream,caramel,0.2
a2f7338a23dae10,What is the consistency of the peanut butter ice cream topping,smooth,the peanut butter ice cream topping is thick and smooth,0.7
a2f7338a23dae10,Where is the reflective surface particularly noticeable,near the top,the reflective surface is particularly noticeable in the upper left quadrant of the image,0.4
d52439fae098204,What color is the plate,yellow,white,0.1
d52439fae098204,What type of food is shown in the image,muffins,baked goods,0.7
d52439fae098204,How would you describe the appearance of the muffins,perfect,"the muffins appear to be small and golden brown, with a light dusting of powdered sugar on top",0.1
d52439fae098204,What color are the paper liners of the muffins,white,white,1.0
d52439fae098204,Where are most of the muffins placed,on the plate,on the plate,1.0
3b04aeb0107acac,What color are the pears,red,the pears are red,0.7
3b04aeb0107acac,Where are the pears located in the image,in the left side,in the white bowl,0.3
b076ebd5863251a,What color is the pecan filling,brown,brown,1.0
b076ebd5863251a,What type of nuts are used in the pie,pecan,pecans,0.9
b076ebd5863251a,What color is the whipped cream on one of the pies,white,white,1.0
b076ebd5863251a,Where is the pecan filling located,on top,on top of the cheesecake,0.7
b076ebd5863251a,What color are the scattered pecans,reddish-brown,brown,0.7
3718baab129db6e,What color are the crackers,tan,the crackers are yellow,0.2
3718baab129db6e,How are the two crackers in the foreground positioned,overlapping,one behind the other,0.4
3718baab129db6e,What color are the specks on the crackers,brown,brown,1.0
3718baab129db6e,Where is the pecan pepper appetizer located,on the cracker,on top of crackers,0.7
3718baab129db6e,What type of dish is the pecan pepper mixture,appetizer,crackers,0.6
e57b2feba7c0dd2,What type of pasta is in the bowl,penne,penne,1.0
e57b2feba7c0dd2,How is the penne pasta arranged in the bowl,distributed,in a circular pattern,0.5
e57b2feba7c0dd2,What color is the mango chile sauce,red,there is no mango chile sauce in the image,0.0
e57b2feba7c0dd2,What herb is scattered on top of the pasta,cilantro,parsley,0.5
e57b2feba7c0dd2,Where is the cilantro placed,on top of,in the middle of the dish,0.2
3f3ebc236374bd6,What type of pasta is visible in the image,penne,penne,1.0
3f3ebc236374bd6,What color are the peppers in the dish,red-orange,red,0.7
3f3ebc236374bd6,How are the peppers prepared in the dish,sauteed,they are sliced and diced,0.2
3f3ebc236374bd6,What is distributed throughout the dish alongside the penne,peppers,sausages are distributed throughout the dish,0.1
176aa7a0d1fac3f,What color are the Padron peppers,green,the padron peppers are green,0.9
176aa7a0d1fac3f,What type of vegetable is shown in the image,peppers,green peppers,0.9
176aa7a0d1fac3f,Where are the peppers scattered across,scattered across,the peppers are scattered across a white plate,0.7
176aa7a0d1fac3f,How do the peppers appear on the plate,glistening,the peppers appear to be charred,0.1
c19a3ea29eeebad,What color is the container,white,the container is white,0.9
c19a3ea29eeebad,What type of sauce is in the container,pesto,pesto sauce,0.9
c19a3ea29eeebad,What is the chive pesto stored in,container,a plastic container,0.9
c19a3ea29eeebad,How would you describe the green color of the pesto,vibrant,"the green color of the pesto is bright, vibrant, and fresh",0.7
e83d92fa9726ea1,How does the walnut pesto appear in terms of texture,textured,the walnut pesto appears to be **coarse and chunky**,0.6
e83d92fa9726ea1,What type of sauce is primarily green and textured,pesto,pesto sauce,0.9
e83d92fa9726ea1,What does the walnut pesto fill in the image,fills,a bowl of green pesto,0.2
e83d92fa9726ea1,What color is the ceramic bowl,white,the ceramic bowl is white,0.9
e83d92fa9726ea1,Where are the fresh basil leaves placed,on top of,the fresh basil leaves are placed on top of the pesto,0.7
ac6d8e898685baa,What is the main protein in the dish,chicken,chicken,1.0
ac6d8e898685baa,Where are some of the capers falling,falling onto,on the chicken breast,0.2
ac6d8e898685baa,What color are the capers,green,the capers are green,0.7
ac6d8e898685baa,How are the chicken pieces arranged in the image,scattered,overlapping each other,0.3
7f4a3652f38c3ca,What is the main ingredient in the jar,pickles,sliced yellow squash,0.1
7f4a3652f38c3ca,What material is the jar made of,glass,glass,1.0
7f4a3652f38c3ca,Is the jar full or empty,full,the jar is full,1.0
7f4a3652f38c3ca,What color are some of the zucchini slices,yellow,yellow,1.0
7f4a3652f38c3ca,How are the zucchini pickles cut,sliced,the zucchini pickles are sliced,0.7
23c54d8ee77e341,What color are the candied dill pickles,yellowish-green,green,0.7
23c54d8ee77e341,What type of pickles are shown in the image,pickles,sliced dill pickles,0.9
23c54d8ee77e341,Where is the jar filled with pickles located,on the left side,behind the white bowl,0.3
23c54d8ee77e341,What color is the bowl on the right side,white,white,1.0
80b4940c04976c6,What is the color of the glass jar,clear,the glass jar is clear,0.7
80b4940c04976c6,What type of food is inside the jar,pickles,pickles,1.0
80b4940c04976c6,What color are the pickles,green,the pickles are green,0.7
80b4940c04976c6,Where are the pickles stored,in a jar,the pickles are stored in a jar,0.9
f631b6ffa9f8e44,What is the state of the cheese layer on top of the pie,melted,the cheese layer is broken,0.1
f631b6ffa9f8e44,What type of food is primarily located on the right side of the image,pie,pie,1.0
f631b6ffa9f8e44,What color is the crust of the pie,tan,the crust of the pie is **light brown**,0.5
f631b6ffa9f8e44,What color is the baking tin the pie is sitting in,silver,silver,1.0
d1323e9519e7ce3,What type of fruit is used in the pies,apricot,apples,0.2
d1323e9519e7ce3,What color are the pies,golden-brown,the pies are golden brown,1.0
d1323e9519e7ce3,What type of dessert is shown in the image,pies,fried dough with powdered sugar,0.3
d1323e9519e7ce3,What is the texture of the pies,uneven,the pies appear to be crispy,0.1
e8022d21e4305f3,What type of dessert is shown in the image,pie,pie,1.0
e8022d21e4305f3,What color is the ceramic dish,white,the ceramic dish is white,0.9
e8022d21e4305f3,What color is the plate under the dish,green plate,the plate is green,1.0
d759993231e4ae6,What color are the pierogi,yellow,golden yellow,0.9
d759993231e4ae6,What type of food is shown in the image,pierogi,polish dumplings,1.0
d759993231e4ae6,Where are the pierogi placed,on the plate,a plate,0.5
d759993231e4ae6,Where is the pierogi located in the middle of the plate,center,the pierogi is located at the top,0.1
9847bc5024dc67b,What color is the plate,white,white,1.0
9847bc5024dc67b,What color is the hotdog,pinkish-red,the hotdog is red,0.3
9847bc5024dc67b,Where are the pigs in a blanket placed,on a plate,on a white plate,0.9
def28ab9ad33050,What is the main ingredient in the Apricot Almond Pilaf,rice,almonds,0.1
def28ab9ad33050,Where are all the food items placed,inside the bowl,in the bowl,0.9
da6f20f25f32a9d,What color is the base of the rice,yellow,the base of the rice is black,0.1
da6f20f25f32a9d,How are the slices of red bell peppers arranged,scattered,in a circular pattern,0.2
da6f20f25f32a9d,What is the main ingredient in the pilaf,rice,rice,1.0
da6f20f25f32a9d,What color are the bell pepper slices partially visible beneath the yellow rings,red,green,0.1
da6f20f25f32a9d,Where are the green bell pepper slices mostly located,on the left,the green bell pepper slices are mostly located in the **bottom left corner**,0.7
a6d484ebeacc37e,What size is the glass punch bowl,large,large,1.0
a6d484ebeacc37e,Where is the coconut shell cup located,to the lower left,lower right corner,0.2
1c9c8473c25453f,What is the primary flavor of the pinwheels,chocolate,chocolate,1.0
1c9c8473c25453f,What color is the dark chocolate component of the pinwheel,brown,dark brown,0.9
1c9c8473c25453f,Where is the larger pinwheel located,on the left,right,0.1
d16d3b9f8992526,What is the temperature of the pinwheels,hot,the temperature of the pinwheels is not provided in the image,0.1
d16d3b9f8992526,What color are the onion pieces on the pinwheels,brown,the onion pieces on the pinwheels are dark brown,0.5
d16d3b9f8992526,Where are the onion pieces located on the pinwheels,on top,on top of the pinwheels,0.6
f18e99e9dcc91a3,What type of bread is shown in the image,bread,pita bread,0.9
f18e99e9dcc91a3,What color is the gluten-free pita flatbread,brown,the gluten-free pita flatbread is light brown,0.6
f18e99e9dcc91a3,Where is part of the bread located,on the plate,inside the pita bread,0.2
f18e99e9dcc91a3,What is scattered on the plate under the bread,crumbs,shredded cheese,0.2
c1b6d1ed9795a47,What color is the plate,white,the plate is white,0.9
c1b6d1ed9795a47,What type of bread is shown in the image,bread,naan bread,0.7
c1b6d1ed9795a47,What color is the napkin,red,the napkin is red,1.0
c1b6d1ed9795a47,What color is the pita bread,tan,the pita bread is golden brown,0.1
c1b6d1ed9795a47,Where is the pita bread placed,on a white plate,on a white plate,1.0
025ee3dfc1e85c2,How are the pear slices arranged on the pizza,arranged,in a circular pattern,0.6
025ee3dfc1e85c2,What fruit is placed on top of the cheese,pear,pear,1.0
025ee3dfc1e85c2,Where are the pear slices placed on the pizza,on top of,on top of the pizza,1.0
09ffcc95dea0190,What color is the pizza pan,silver,the pizza pan is silver,0.7
09ffcc95dea0190,What type of food is shown in the image,pizza,pizza dough with tomato sauce,0.7
09ffcc95dea0190,What color is the tomato sauce,red,red,1.0
09ffcc95dea0190,What color is the crust,beige,the crust is white,0.1
09ffcc95dea0190,What is the shape of the pizza pan,on a round,circular,0.6
03c09164b78a5c8,What color is the crust of the cobbler,golden-brown,the crust of the cobbler is **yellowish and golden**,0.7
03c09164b78a5c8,Where is the baking dish located,on the left,upper left corner,0.7
3a8a01d4826590d,What type of bread is shown in the image,plum bread,muffins,0.2
3a8a01d4826590d,What color is the plate,white,white,1.0
3a8a01d4826590d,What color is the base of the plum bread,tan,the base of the plum bread is brown,0.1
3a8a01d4826590d,What is the texture of the top of the plum bread,cracked,cracked and slightly crumbly,0.9
3a8a01d4826590d,Where is the plate placed,on a plate,on a black countertop,0.2
9925a351bf1ca8c,What is the color of the watermelon's interior,pink,the watermelon's interior is red,0.2
9925a351bf1ca8c,What is the food served on,plate,a white plate,0.9
9925a351bf1ca8c,What is the color of the watermelon's flesh,red,red,1.0
9925a351bf1ca8c,What green herb is beside the watermelon slice,parsley,parsley,1.0
e5661bb8414166b,What type of dish is featured in the image,polenta,mashed potatoes,0.3
e5661bb8414166b,What color is the polenta,yellow,the polenta is yellow,0.7
e5661bb8414166b,What color is the parsley garnish,green,the parsley garnish is green,0.9
8d5dbc4a9462c53,What is the dish in the lower center of the image,polenta,mashed potatoes with corn and herbs,0.3
8d5dbc4a9462c53,Where is the polenta located in the image,in the lower center,in the foreground,0.4
8d5dbc4a9462c53,How is the corn prepared in the polenta,roasted,the corn is prepared as kernels,0.2
4668800e907780a,What color are the chicken pieces,beige,the chicken pieces are white,0.1
4668800e907780a,What type of meat is in the dish,chicken,chicken,1.0
4668800e907780a,What color is the cream sauce,yellow,the cream sauce is yellowish-white,0.6
4668800e907780a,What color is the sauce covering the dish,cream,creamy yellow color,0.6
953f6be44a13027,What color are many of the rice grains coated in,yellow,yellow,1.0
953f6be44a13027,What is the main grain used in the dish,rice,rice,1.0
953f6be44a13027,What color is the ground meat mixed with the cabbage,brown,the ground meat is brown,0.6
953f6be44a13027,What color are the pieces of cabbage,in light yellow,white,0.2
6908c6556f00d12,How are the dark brown pieces of meat and green beans distributed in the rice,interspersed,scattered throughout the rice,0.6
6908c6556f00d12,What is the main ingredient in the lower half of the image,rice,rice,1.0
6908c6556f00d12,What color are the diced tomatoes in the salad,red,red,1.0
6908c6556f00d12,What color are the diced cucumbers in the salad,green,green,1.0
6908c6556f00d12,Where is the salad located in relation to the rice,above the rice,above the rice,1.0
c664b30dc984fe4,What color is the frosting on the cake pop,pink,the frosting is pink,0.7
c664b30dc984fe4,What type of dessert is the food item,cake,cake pop,0.7
c664b30dc984fe4,What are the sprinkles on the cake pop like,colorful,they are like tiny dots,0.3
c664b30dc984fe4,Where is the cake pop placed,on a light brown surface,the cake pop is placed on a wooden table,0.5
77f4c5b414b903a,What color are the ice pops,brown,the ice pops are beige,0.1
77f4c5b414b903a,What type of food is shown in the image,ice pops,ice cream popsicles,0.7
77f4c5b414b903a,What color is the plate,white,the plate is white,0.9
77f4c5b414b903a,Where are the ice pops placed,on a white plate,on a white plate,1.0
77f4c5b414b903a,What is the state of the background objects,blurred,the background objects are out of focus,0.7
95c0881264faca7,What color are the gingersnap cookies,brown,brown,1.0
95c0881264faca7,What type of baked goods are shown in the image,cookies,gingerbread cookies,0.9
95c0881264faca7,Where are the cookies placed,on a metal baking sheet,the cookies are placed on a baking sheet,0.7
cc8ab18052f66ff,How does the surface of the chicken appear,shiny,the surface of the chicken appears to be well-cooked,0.2
cc8ab18052f66ff,What is the color of the rice,rice,the rice is brown,0.7
cc8ab18052f66ff,What is the color of the chicken surface,brown,the color of the chicken surface is brown,0.9
