Image,Question,Answer,Predict,EM,Precision,Recall,F1
8f2c50a0a19996f,What color is the chocolate coating,brown,dark brown,0.0,0.5,1.0,0.6666666666666666
8f2c50a0a19996f,Where is one cluster of chocolate-covered corn nuts located,on the napkin,center of the napkin,0.0,0.5,0.6666666666666666,0.5714285714285715
4c2f9a94422a2e9,What color is the pie crust,golden-brown,light tan,0.0,0.0,0.0,0.0
4c2f9a94422a2e9,What type of pie is shown,oatmeal,coconut cream pie,0.0,0.0,0.0,0.0
4c2f9a94422a2e9,What is inside the pie crust,filling,coconut and custard,0.0,0.0,0.0,0.0
4c2f9a94422a2e9,What color is the shredded coconut,white,white,1.0,1.0,1.0,1.0
4c2f9a94422a2e9,Where is the slice of pie placed,on a white surface,on a white countertop,0.0,0.75,0.75,0.75
0bc89d050cedc1c,What color are the overnight buckwheat oats,beige,light tan,0.0,0.0,0.0,0.0
0bc89d050cedc1c,What do the buckwheat oats do in the bowl,fill,contain oatmeal,0.0,0.0,0.0,0.0
0bc89d050cedc1c,What type of berries are dark blue and on top of the oats,blueberries,blueberries,1.0,1.0,1.0,1.0
0bc89d050cedc1c,What color are the red berries,red,red,1.0,1.0,1.0,1.0
0bc89d050cedc1c,Where are the blueberries and red berries located,on top,center of the bowl,0.0,0.0,0.0,0.0
d0530bab5c8a27e,What color is the cooking pot,black,black,1.0,1.0,1.0,1.0
d0530bab5c8a27e,What is the main ingredient in the dish besides okra,rice,rice,1.0,1.0,1.0,1.0
d0530bab5c8a27e,What color are the okra pieces,green,green,1.0,1.0,1.0,1.0
d0530bab5c8a27e,What vegetable is mixed with the rice,okra,okra,1.0,1.0,1.0,1.0
d0530bab5c8a27e,In what type of pot is the okra rice cooked,in a black cooking pot,a wok,0.0,0.5,0.2,0.28571428571428575
63259c61ebc63e5,What color is the chicken breast,beige,white,0.0,0.0,0.0,0.0
63259c61ebc63e5,What type of meat is at the center of the plate,chicken,chicken breast,0.0,0.5,1.0,0.6666666666666666
63259c61ebc63e5,What color are the olives,green,green and red,0.0,0.3333333333333333,1.0,0.5
63259c61ebc63e5,Where are the green olives placed,on top,on top of chicken,0.0,0.5,1.0,0.6666666666666666
63259c61ebc63e5,What are the bright red halved fruits on the chicken,tomatoes,tomatoes,1.0,1.0,1.0,1.0
07fd6296d93bc13,What color are most of the olives,golden,green,0.0,0.0,0.0,0.0
07fd6296d93bc13,What type of food is shown in the image,olives,fried olives,0.0,0.5,1.0,0.6666666666666666
07fd6296d93bc13,What has been done to three of the olives,cut,cut in half,0.0,0.3333333333333333,1.0,0.5
07fd6296d93bc13,Where are the cut olives located,on the bottom,bottom left,0.0,0.5,0.3333333333333333,0.4
07fd6296d93bc13,What color are the insides of the cut olives,green,light brown or tan,0.0,0.0,0.0,0.0
861fbbe85de778d,What material is the cutting board made of,wooden,bamboo,0.0,0.0,0.0,0.0
861fbbe85de778d,What type of bread is displayed,bread,crusty loaf,0.0,0.0,0.0,0.0
861fbbe85de778d,What color are the olive pieces in the bread,black,black or dark brown,0.0,0.25,1.0,0.4
861fbbe85de778d,What color is the crust of the bread,golden-brown,light brown,0.0,0.0,0.0,0.0
861fbbe85de778d,Where is the bread placed,on a wooden cutting board,on a wooden board,0.0,1.0,0.8,0.888888888888889
6f5f740fb4a87c2,Are the olives visible in the jar,visible,yes,0.0,0.0,0.0,0.0
6f5f740fb4a87c2,What type of food is inside the jar,olives,pickled vegetables,0.0,0.0,0.0,0.0
6f5f740fb4a87c2,What material is the jar made of,glass,glass,1.0,1.0,1.0,1.0
425e9f115ea8100,What color is the plate,white,white,1.0,1.0,1.0,1.0
425e9f115ea8100,What color is the omelet,yellow,yellow,1.0,1.0,1.0,1.0
425e9f115ea8100,What is the filling doing to the omelet,spilling out of,bulge outwards,0.0,0.0,0.0,0.0
425e9f115ea8100,What type of meat is in the filling,bacon,bacon,1.0,1.0,1.0,1.0
425e9f115ea8100,How are the onions prepared in the filling,mixed,no onions,0.0,0.0,0.0,0.0
1f5e476034d2636,Where is the spinach located,located on the left side,not in the image,0.0,0.25,0.2,0.22222222222222224
1f5e476034d2636,What is the main ingredient of the top layer of the dish,omelette,egg white,0.0,0.0,0.0,0.0
1f5e476034d2636,How is the feta cheese distributed in the dish,scattered,throughout the dish,0.0,0.0,0.0,0.0
1f5e476034d2636,What color are the tomato slices,red,red,1.0,1.0,1.0,1.0
b78d925a20b5499,What color are the caramelized onions,caramelized,dark brown,0.0,0.0,0.0,0.0
b91602b9b0ce9ab,What has happened to the cheese,melted,melted and slightly browned,0.0,0.25,1.0,0.4
b91602b9b0ce9ab,What ingredient appears as light brown to dark brown strands and chunks,onions,cheese,0.0,0.0,0.0,0.0
b91602b9b0ce9ab,What color are the onions,brown,no onions,0.0,0.0,0.0,0.0
b91602b9b0ce9ab,What ingredient covers the entire top surface of the dish,cheese,cheese,1.0,1.0,1.0,1.0
b91602b9b0ce9ab,Where are the onions more concentrated,towards the bottom,top layer of dish,0.0,0.0,0.0,0.0
67117992b296d76,What color is the hot dog,reddish-brown,red,0.0,0.0,0.0,0.0
67117992b296d76,How is the hot dog positioned in the bun,nestled,pointing to the left,0.0,0.0,0.0,0.0
67117992b296d76,What color are the onions,orange,golden brown,0.0,0.0,0.0,0.0
67117992b296d76,Where is the bowl of onions located in relation to the hot dog,to the left of,left of the hotdog,0.0,0.75,0.75,0.75
1c3a4f30fe5d2a1,What color are the roasted oranges,orange,orange-yellow,0.0,0.0,0.0,0.0
1c3a4f30fe5d2a1,What are the roasted oranges served on,plate,a plate,0.0,0.5,1.0,0.6666666666666666
1c3a4f30fe5d2a1,How would you describe the color of the roasted oranges,vibrant,vibrant orange hue,0.0,0.3333333333333333,1.0,0.5
03ad6b911f92ca4,What is the texture of the white layer on top of the drink,thick,creamy and frothy,0.0,0.0,0.0,0.0
03ad6b911f92ca4,What type of beverage is the Orange Glorious II,drink,slushy frozen drink,0.0,0.3333333333333333,1.0,0.5
03ad6b911f92ca4,What is the mint leaf used for on the drink,garnished,add a touch of freshness,0.0,0.0,0.0,0.0
03ad6b911f92ca4,What color is the mint leaf used as garnish,green,green,1.0,1.0,1.0,1.0
03ad6b911f92ca4,Where are the bright orange pieces from the drink located,at the bottom,bottom left corner,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
8442a41c2de89de,What color is the light pink layer,pink,strawberry,0.0,0.0,0.0,0.0
8442a41c2de89de,Does the dessert contain Oreo,Oreo,yes,0.0,0.0,0.0,0.0
8442a41c2de89de,Is the whipped topping sprinkled with chocolate chips,sprinkled,no,0.0,0.0,0.0,0.0
8442a41c2de89de,Where are the chocolate chips scattered,on top surface,top of the dessert,0.0,0.25,0.3333333333333333,0.28571428571428575
9ffec9e57522152,What shape is the Cajun Oyster Pie,circular,not in the image,0.0,0.0,0.0,0.0
9ffec9e57522152,What part of the pie is decorated with a star,crust,top portion,0.0,0.0,0.0,0.0
f58a02071aaec42,What shape is the plate,star-shaped,starfish,0.0,0.0,0.0,0.0
f58a02071aaec42,What type of seafood is featured in the image,oysters,oysters,1.0,1.0,1.0,1.0
f58a02071aaec42,What color are the herbs on the oysters,green,green,1.0,1.0,1.0,1.0
f58a02071aaec42,Where are the oysters placed,on a star-shaped plate,on a starfish plate,0.0,0.75,0.75,0.75
421870f09cf9265,What color is the ice bed,white,white,1.0,1.0,1.0,1.0
421870f09cf9265,What type of seafood is shown,oysters,oysters,1.0,1.0,1.0,1.0
421870f09cf9265,What color is the liquid inside the oyster shells,yellow,yellow,1.0,1.0,1.0,1.0
421870f09cf9265,What color are the cooked bacon pieces,reddish-brown,reddish-brown,1.0,1.0,1.0,1.0
bb7bc9e1f7ec7b8,What color is the bowl,white,white,1.0,1.0,1.0,1.0
bb7bc9e1f7ec7b8,What color is the rice in the paella,yellow,yellow,1.0,1.0,1.0,1.0
bb7bc9e1f7ec7b8,How are the mussels arranged in the bowl,scattered,on top of rice,0.0,0.0,0.0,0.0
bb7bc9e1f7ec7b8,What type of seafood is near the top and bottom of the bowl,shrimp,mussels,0.0,0.0,0.0,0.0
bb7bc9e1f7ec7b8,Where is the squid located in the dish,in a bowl,middle of the dish,0.0,0.0,0.0,0.0
246d3e9d0a52a4a,What type of meat is included in the paella besides shrimp,chicken,chicken,1.0,1.0,1.0,1.0
246d3e9d0a52a4a,How are the shrimp distributed in the paella,scattered,scattered throughout the paella,0.0,0.25,1.0,0.4
246d3e9d0a52a4a,What color are the pieces of chicken in the paella,orange-brown,not visible,0.0,0.0,0.0,0.0
246d3e9d0a52a4a,What seafood is included in the paella,shrimp,shrimp,1.0,1.0,1.0,1.0
5964496678097b7,What color are the green onions in the pancake,green,green,1.0,1.0,1.0,1.0
5964496678097b7,What type of food is shown in the image,pancake,flatbread,0.0,0.0,0.0,0.0
5964496678097b7,What color is the plate,white,white,1.0,1.0,1.0,1.0
5964496678097b7,What color is the pancake's surface,golden brown,brown,0.0,1.0,0.5,0.6666666666666666
5964496678097b7,Where are the pancakes located on the plate,on the left side,left side of plate,0.0,0.5,0.5,0.5
ca56d40bbb8f833,What is the taste of the pancakes,salty,sweet and indulgent,0.0,0.0,0.0,0.0
ca56d40bbb8f833,What type of food is shown in the image,pancakes,crepes,0.0,0.0,0.0,0.0
ca56d40bbb8f833,How were the pancakes prepared,cooking,traditional method,0.0,0.0,0.0,0.0
ca56d40bbb8f833,What color is the base of the pancakes,yellow,light brown,0.0,0.0,0.0,0.0
dabd4bad6169994,What color are the paneer cubes,golden yellow,yellow,0.0,1.0,0.5,0.6666666666666666
dabd4bad6169994,What is the main ingredient in the dish,paneer,paneer,1.0,1.0,1.0,1.0
dabd4bad6169994,What color is the gravy,reddish-brown,dark brown,0.0,0.0,0.0,0.0
dabd4bad6169994,Where are the cilantro leaves placed,on top,on top of dish,0.0,0.5,1.0,0.6666666666666666
dabd4bad6169994,How would you describe the cilantro leaves,vibrant,vibrant green color,0.0,0.3333333333333333,1.0,0.5
16f44d88446908d,What color is the Palak Paneer,green,green,1.0,1.0,1.0,1.0
16f44d88446908d,What is the shape of the container holding the Palak Paneer,bowl,round bowl,0.0,0.5,1.0,0.6666666666666666
16f44d88446908d,What color is the bowl,blue,blue,1.0,1.0,1.0,1.0
16f44d88446908d,How are the cubes of Paneer distributed in the Palak Paneer,scattered,throughout the palak paneer,0.0,0.0,0.0,0.0
16f44d88446908d,"Where is the thin, white cream drizzled",on top,on top of soup,0.0,0.5,1.0,0.6666666666666666
72baeae4b31f87f,What fruit is used in the parfait,cranberry,cherries,0.0,0.0,0.0,0.0
72baeae4b31f87f,What is the bowl made of,glass,glass,1.0,1.0,1.0,1.0
72baeae4b31f87f,What color is the bottom layer of the parfait,red,red,1.0,1.0,1.0,1.0
72baeae4b31f87f,Where is the bowl placed,on a table,on a dark table,0.0,0.75,1.0,0.8571428571428571
72baeae4b31f87f,What color is the cream layer in the parfait,white,white,1.0,1.0,1.0,1.0
9754b1ddb854f12,What type of dessert is shown in the image,parfaits,a parfait,0.0,0.0,0.0,0.0
9754b1ddb854f12,What color are the sliced strawberries,red,red,1.0,1.0,1.0,1.0
9754b1ddb854f12,Where are the granola pieces sprinkled,on top,on top of yogurt,0.0,0.5,1.0,0.6666666666666666
9754b1ddb854f12,What fruit is peeking out from behind the strawberry fan,orange,orange slice,0.0,0.5,1.0,0.6666666666666666
52fcd4430f4183a,What color is the soup,yellow,yellowish,0.0,0.0,0.0,0.0
52fcd4430f4183a,What does the soup do inside the bowl,fills,appears to be thick,0.0,0.0,0.0,0.0
52fcd4430f4183a,What type of soup is it,vegetable,potato or corn-based,0.0,0.0,0.0,0.0
52fcd4430f4183a,What color is the dollop in the center,white,white,1.0,1.0,1.0,1.0
52fcd4430f4183a,Where is the dollop located in the soup,in the center,center of the bowl,0.0,0.5,0.6666666666666666,0.5714285714285715
79ced46151bbe7a,What shape is the bowl containing the mashed parsnips,round,circular,0.0,0.0,0.0,0.0
79ced46151bbe7a,What vegetable is mashed in the bowl,parsnips,potato,0.0,0.0,0.0,0.0
79ced46151bbe7a,What color are the mashed parsnips,beige,light yellow,0.0,0.0,0.0,0.0
79ced46151bbe7a,How would you describe the texture of the mashed parsnips,smooth,smooth and creamy,0.0,0.3333333333333333,1.0,0.5
6092f585b9a1ca9,What type of meat is used in the dish,chicken,chicken,1.0,1.0,1.0,1.0
6092f585b9a1ca9,What color is the tomato-based sauce,reddish-orange,deep red,0.0,0.0,0.0,0.0
6092f585b9a1ca9,What type of pasta is used in the dish,pasta,fusilli,0.0,0.0,0.0,0.0
6092f585b9a1ca9,Where are the white beans located in the dish,scattered amidst,middle of the dish,0.0,0.0,0.0,0.0
6092f585b9a1ca9,What is the size of the red tomatoes in the dish,diced,small to medium,0.0,0.0,0.0,0.0
6fd53226d02f234,What color is the bright cheese on top of the pasta,orange,orange,1.0,1.0,1.0,1.0
6fd53226d02f234,What type of food is the main component of the dish,pasta,pasta,1.0,1.0,1.0,1.0
6fd53226d02f234,What is the state of the white cheese on top of the pasta,melted,melted,1.0,1.0,1.0,1.0
6fd53226d02f234,What color is the base layer of the pasta,brownish-tan,golden orange,0.0,0.0,0.0,0.0
7f8b5fc69d20db3,What color is the pasta in the image,beige,light yellow,0.0,0.0,0.0,0.0
7f8b5fc69d20db3,What type of pasta is in the image,pasta,penne,0.0,0.0,0.0,0.0
7f8b5fc69d20db3,What seafood is included in the dish,shrimp,shrimp,1.0,1.0,1.0,1.0
7f8b5fc69d20db3,What color are the asparagus spears in the image,green,green,1.0,1.0,1.0,1.0
7f8b5fc69d20db3,Where are the capers mostly located in the image,over the shrimp,on top of shrimp,0.0,0.25,0.3333333333333333,0.28571428571428575
c16a6bf8525f695,How are the diced chicken pieces distributed in the dish,scattered,evenly throughout the pasta,0.0,0.0,0.0,0.0
c16a6bf8525f695,What is the base of the dish made of,pasta,spaghetti,0.0,0.0,0.0,0.0
c16a6bf8525f695,What color is the pasta in the dish,yellow,yellow,1.0,1.0,1.0,1.0
c16a6bf8525f695,Where is the shredded cheese placed in the dish,on top,on top of pasta,0.0,0.5,1.0,0.6666666666666666
be20945d4d2f1af,What is the main component of the dish,dish,pasta,0.0,0.0,0.0,0.0
be20945d4d2f1af,What color are the tomatoes,red,red,1.0,1.0,1.0,1.0
be20945d4d2f1af,How are the tomatoes arranged in the dish,scattered,scattered throughout the pasta,0.0,0.25,1.0,0.4
0828e13422d34d9,What vegetable is included in the pasta,eggplant,mushrooms and tomatoes,0.0,0.0,0.0,0.0
0828e13422d34d9,What color are the pasta tubes,golden-yellow,yellowish-brown,0.0,0.0,0.0,0.0
0828e13422d34d9,Where is the larger portion of pasta served,bowls,in the bowl,0.0,0.0,0.0,0.0
0828e13422d34d9,What color is the handle of the fork,with a brown wooden handle,brown,0.0,1.0,0.2,0.33333333333333337
0828e13422d34d9,What color is the parmesan cheese on top,white,white,1.0,1.0,1.0,1.0
b56fe91729ed59b,What color is the lemon curd,yellow,yellow,1.0,1.0,1.0,1.0
b56fe91729ed59b,What fruit is on top of the lemon curd,blueberries,blueberries,1.0,1.0,1.0,1.0
b56fe91729ed59b,Where are the blueberries located,nestled among,center of the dessert,0.0,0.0,0.0,0.0
b56fe91729ed59b,What dessert is being described,pavlova,pavlova,1.0,1.0,1.0,1.0
97f31ab9cff2ce8,What is the color of the split pea soup,greenish-yellow,yellow,0.0,0.0,0.0,0.0
97f31ab9cff2ce8,What type of dish is the greenish-yellow mixture,soup,soup,1.0,1.0,1.0,1.0
97f31ab9cff2ce8,What is the color of the bowls containing the soup,white,white,1.0,1.0,1.0,1.0
97f31ab9cff2ce8,Where is the silver spoon in relation to the soup,submerged,in the soup,0.0,0.0,0.0,0.0
080a08688d3f0e9,What type of food is in the bowl,peas,green peas,0.0,0.5,1.0,0.6666666666666666
080a08688d3f0e9,Where are the peas located,bowl,center of the bowl,0.0,0.25,1.0,0.4
080a08688d3f0e9,What cuisine do the peas belong to,Italian,european or american,0.0,0.0,0.0,0.0
080a08688d3f0e9,Where are the peas positioned in the frame,on the right side,upper right-hand portion,0.0,0.0,0.0,0.0
bf93c4762564a50,How would you describe the color of the peaches,vibrant,orange-yellow,0.0,0.0,0.0,0.0
bf93c4762564a50,What is the spoon doing with the peach slices,holding,scooping up peach slices,0.0,0.0,0.0,0.0
bf93c4762564a50,What color is the skillet,white,light green,0.0,0.0,0.0,0.0
bf93c4762564a50,Where is the skillet located in the image,in the center,bottom left corner,0.0,0.0,0.0,0.0
af12c2c429e30b2,What color is the liquid in the glasses,yellow-orange,yellow-orange,1.0,1.0,1.0,1.0
af12c2c429e30b2,What type of container holds the Peach Bellinis,glasses,champagne flutes,0.0,0.0,0.0,0.0
af12c2c429e30b2,What material is the board that the glasses are placed on,wooden,wood,0.0,0.0,0.0,0.0
af12c2c429e30b2,Where are the peach slices placed on the glasses,on the rim,on the rim,1.0,1.0,1.0,1.0
af12c2c429e30b2,What color are the peach slices on the rim of the glasses,reddish-yellow,yellow,0.0,0.0,0.0,0.0
c37969d9f8d91ec,What type of drink is featured in the image,margaritas,frozen margarita,0.0,0.0,0.0,0.0
c37969d9f8d91ec,How are the Peach Margaritas presented,served,salt-rimmed glass,0.0,0.0,0.0,0.0
c37969d9f8d91ec,How would you describe the color of the margaritas,bright,yellow-orange,0.0,0.0,0.0,0.0
c37969d9f8d91ec,What are the drinks served in,glasses,margarita glasses,0.0,0.5,1.0,0.6666666666666666
c37969d9f8d91ec,Where are the margaritas positioned in the frame,in the center,top half,0.0,0.0,0.0,0.0
1f020898833f361,What type of beverage is shown in the image,tea,peach smoothies,0.0,0.0,0.0,0.0
1f020898833f361,What is the person in the image doing with the peach tea,drinking,enjoying a refreshing glass,0.0,0.0,0.0,0.0
1f020898833f361,What flavor is the tea in the image,peach,peach smoothie,0.0,0.5,1.0,0.6666666666666666
1f020898833f361,What color are the straws in the glasses,yellow,yellow and white,0.0,0.3333333333333333,1.0,0.5
1f020898833f361,Where is the second glass of peach tea positioned,to the right,behind the first glass,0.0,0.25,0.3333333333333333,0.28571428571428575
e58d9abdaf831a2,What color is the liquid in the pitcher,peachy-orange,reddish-orange,0.0,0.0,0.0,0.0
e58d9abdaf831a2,What is the sangria served in on the left,pitcher,glass pitcher,0.0,0.5,1.0,0.6666666666666666
e58d9abdaf831a2,What color are the strawberries in the sangria,red,red,1.0,1.0,1.0,1.0
e58d9abdaf831a2,Where is the glass pitcher positioned,on the left,left side,0.0,0.5,0.3333333333333333,0.4
2987d882d66a7e8,What color is the peanut butter in the cookie on the left,dark,brown,0.0,0.0,0.0,0.0
2987d882d66a7e8,What type of butter is used in the cookies,peanut butter,peanut butter,1.0,1.0,1.0,1.0
2987d882d66a7e8,What color is the cookie part of the Peanut Butter Temptations II,golden brown,light golden brown,0.0,0.6666666666666666,1.0,0.8
