Image,Question,Answer,Predict,gpt_score
aa269a3e332dd1e,What type of dish is the banana tempura,tempura,banana tempura dish,0.6
aa269a3e332dd1e,What is the shape of the banana tempura pieces,irregular,round and oblong,0.2
7fbda1224d53057,What color is the banana,yellow,yellow,1.0
7fbda1224d53057,What fruit is cut lengthwise into four pieces,banana,banana,1.0
7fbda1224d53057,What color is the bowl,white,white bowl,0.7
7fbda1224d53057,Where is the yogurt placed,on top of,in a white bowl,0.2
7fbda1224d53057,What color are the blueberries,dark blue,dark blue,1.0
79ff76ebd665917,What color are the persimmon bars,golden,brown with white glaze,0.2
79ff76ebd665917,What is the shape of the food items,bars,rectangle,0.2
79ff76ebd665917,What color is the icing on the persimmon bars,white,white,1.0
016070192578a84,What color is the chicken,reddish-brown,brown and black,0.4
016070192578a84,What type of meat is shown in the image,chicken,chicken,1.0
016070192578a84,What color is the rice,white,white with orange,0.7
016070192578a84,Where is the chicken positioned in relation to the rice,on top of,on top of rice,0.9
016070192578a84,What color are the lime wedges,green,green and yellow,0.8
880233b6f196640,What is the barley beef stew a mix of,mix,meat and vegetables,0.3
880233b6f196640,What color is the bowl,white,the bowl is white,0.9
880233b6f196640,How is the barley dispersed in the stew,dispersed,barley is mixed in stew,0.1
880233b6f196640,What color are the diced carrots,orange,orange,1.0
880233b6f196640,What type of meat is in the stew,of beef,beef or pork,0.7
ce69b21f2bd939f,What color is the rice,white,white,1.0
ce69b21f2bd939f,What type of meat is on top of the rice,chicken,chicken,1.0
ce69b21f2bd939f,What color are the onions,brown,green,0.0
ce69b21f2bd939f,What color are the basil leaves,green,green,1.0
ce69b21f2bd939f,Where is the rice located,at the bottom,in a bowl,0.2
6a5c1c9d36c3e55,How are the Sea Bass fillets arranged in the dish,overlapping,side by side,0.3
6a5c1c9d36c3e55,What type of fish is being served,sea bass,salmon,0.2
6a5c1c9d36c3e55,What color is the interior of the Sea Bass fillets,white,white and flaky,0.7
6a5c1c9d36c3e55,Where is the first Sea Bass fillet located in the dish,on the left side,top left corner,0.6
6a5c1c9d36c3e55,What color are the scallions sprinkled on top of the fish,green,green,1.0
63557262258d2b9,What tint do the sea bass fillets have,yellowish,light white and pink,0.3
63557262258d2b9,How are the pieces of dill arranged on the fillets,scattered,randomly scattered,0.9
63557262258d2b9,What type of fish is shown in the image,sea bass,salmon,0.2
63557262258d2b9,Where are the sea bass fillets placed,on the rack,on a metal rack,0.9
63557262258d2b9,What color are the pieces of dill on the fillets,green,green,1.0
0681647b77c7278,Does the batter have a smooth texture,smooth,yes,0.1
0681647b77c7278,Is the batter made of cottage cheese and brownie ingredients,batter,no,0.0
0681647b77c7278,Is the batter light brown in color,brown,no,0.0
0681647b77c7278,Are the chocolate chips on top of the dollop,on top,yes on top of dollop,0.5
0681647b77c7278,Are there chocolate chips scattered around the jar,yes,yes there are chocolate chips scattered around the jar,0.3
58477a44062ce7f,What is the flavor of the Elaine's Sweet and Tangy Loose Beef BBQ,tangy,sweet and tangy,0.8
58477a44062ce7f,What type of meat is used in the Elaine's Sweet and Tangy Loose Beef BBQ,beef,beef,1.0
58477a44062ce7f,What color is the top bun of the Elaine's Sweet and Tangy Loose Beef BBQ,tan,light brown,0.7
58477a44062ce7f,What color is the plate that the Elaine's Sweet and Tangy Loose Beef BBQ is served on,orange,orange,1.0
4b14434d6c946ae,What is the texture of the meat in the Carolina BBQ,shredded,shredded and stringy,0.9
4b14434d6c946ae,What is the main component of the Carolina BBQ,meat,pulled pork sandwich,0.7
4b14434d6c946ae,What is the appearance of the sauce on the meat,coating,thick and brown,0.3
4b14434d6c946ae,What color is the crust of the bun,yellowish,brown,0.3
a6476d1a8bc7334,What type of meat is shown in the image,chicken,chicken,1.0
cc4a281c77aaedf,What color is the BBQ sauce,reddish-brown,brown and red,0.9
cc4a281c77aaedf,What type of meat is being grilled,ribs,pork ribs,0.9
cc4a281c77aaedf,Where are the ribs being cooked,grill,on a grill,0.7
cc4a281c77aaedf,How is the BBQ sauce distributed across the ribs,unevenly,unevenly and thick,0.8
cc4a281c77aaedf,Where is the BBQ sauce primarily located,on the top,on the ribs,0.2
7b7b1a6c35b0571,How do the green beans appear,tasty,green and cooked,0.2
7b7b1a6c35b0571,What is used to cook the green beans,pan,pan with lid,0.7
7b7b1a6c35b0571,What color are the green beans,green,bright green,0.9
7b7b1a6c35b0571,What type of beans are in the pan,green beans,green beans,1.0
7b7b1a6c35b0571,Where are the green beans mostly concentrated,in the center,center of the pan,0.5
4992817db78e3f2,What color are the pinto beans,reddish-brown,brown and red,0.7
4992817db78e3f2,What color are the diced carrots,orange,orange,1.0
4992817db78e3f2,What are the pinto beans mixed with,with other ingredients,tomatoes and rice,0.3
4992817db78e3f2,What is the pinto beans served on,plate,a decorative plate,0.7
f6a053c5e1893f9,What color are the string beans,green,green,1.0
f6a053c5e1893f9,What type of vegetable is in the bottom center of the image,beans,green beans,0.9
f6a053c5e1893f9,How are the string beans arranged in the image,tangled,in a pile,0.6
f6a053c5e1893f9,Do the string beans overlap any other food in the image,yes,yes they overlap,0.3
f6a053c5e1893f9,Where are the string beans located in the image,in the bottom center,bottom right corner,0.4
441fcc9cb344ba1,How would you describe the surface of the beans,glossy,glossy and shiny,0.9
441fcc9cb344ba1,What type of vegetable is shown in the image,beans,green beans,0.9
441fcc9cb344ba1,What seasoning or characteristic is visible on some of the beans,peppered,blackened and charred,0.6
441fcc9cb344ba1,How are the beans arranged in the image,overlapping,in a pile,0.3
441fcc9cb344ba1,Where are the beans located in the image,throughout the entire image frame,center of image,0.4
993feff14891476,What color are the beans primarily,tan,brown,0.3
993feff14891476,What is the food served in,bowl,clay bowl,0.9
993feff14891476,How much of the bowl do the beans occupy,fill,the beans occupy the bowl,0.2
993feff14891476,What color is the broth surrounding the beans,brown,brown broth surrounding beans,0.5
993feff14891476,Where are the beans located in the broth,in the broth,in the bowl,0.6
21e2637de941dd5,How are the peppers prepared,sliced,sliced and cooked,0.7
21e2637de941dd5,What type of meat is used in the dish,beef,ground beef,0.9
21e2637de941dd5,What color is the ground beef,brown,brown,1.0
21e2637de941dd5,What is the ground beef mixed with,with peppers,peppers and onions,0.7
f546b3a3af7abd8,How was the beef cooked,slow,roasted,0.1
f546b3a3af7abd8,What color is the roast beef,reddish-brown,brown and juicy,0.4
f546b3a3af7abd8,What type of food is shown in the image,meat,roast beef and vegetables,0.6
f546b3a3af7abd8,Where is the roast beef positioned in the frame,in the upper-right portion,top left of the image,0.2
253f5d3a1d7e9f7,What color is the slushy at the bottom of the mug,brown,brown,1.0
253f5d3a1d7e9f7,What color is the foam at the top of the mug,white,white,1.0
253f5d3a1d7e9f7,Where is the thick layer of white foam located,at the top,on top of the drink,0.2
02c1cb3e79e9c55,What are the drinks served in,glasses,cups and glasses,0.6
02c1cb3e79e9c55,What color is the shandy in the right glass,amber,orange and white,0.3
02c1cb3e79e9c55,Where are the lime wedges placed,surface,on the table,0.3
344194d426c2abd,What color are most of the beets in the bowl,red,purple and red,0.6
344194d426c2abd,What is the main ingredient in the bowl,beets,beets,1.0
344194d426c2abd,What color are the herbs scattered among the beets,green,green,1.0
53e3760a31b1ff1,What color is the base of the cake,yellow,brown,0.2
53e3760a31b1ff1,What type of dessert is shown in the image,cake,blueberry coffee cake,0.7
53e3760a31b1ff1,What is the cake placed on,on a clear glass,cake stand,0.2
2a66270884effd6,What color are the biscuits primarily,yellow,light brown,0.2
2a66270884effd6,What type of baked goods are shown in the image,biscuits,biscuits,1.0
2a66270884effd6,How are the biscuits arranged,clustered,in a pile,0.6
2a66270884effd6,How do the biscuits appear to be prepared,baked,uncooked dough pieces,0.1
a75733bc0677785,What color is the top of the first biscuit,golden-brown,brown and yellow,0.7
0d09531e7da3c55,What color is the arrowroot biscuit,pale,off-white,0.7
0d09531e7da3c55,What is the color of the surface of the biscuit,cream,light brown,0.3
0d09531e7da3c55,Where is the arrowroot biscuit located,on a wire rack,on a metal grate,0.7
72c615959ec4225,What color are the biscuits,beige,light brown,0.7
72c615959ec4225,What type of food is shown in the image,biscuits,cookies,0.7
72c615959ec4225,What color are the flecks on the biscuits,orange,orange,1.0
72c615959ec4225,Where are the biscuits located in the image,across the image,top left bottom right,0.2
06add82d08c0d34,What texture does the crust of the cranberry brie bites have,flaky,golden and flaky pastry,0.7
7e6dae689e22dd5,What color is the plate used for the blondies,light-colored,white and blue,0.5
7e6dae689e22dd5,What type of dessert is shown in the image,blondies,pecan pie,0.1
7e6dae689e22dd5,What color are the blondies overall,brown,light brown,0.9
7e6dae689e22dd5,Where is the drizzle applied on the blondies,on top,top of blondies,0.3
7e6dae689e22dd5,What is the darker brown topping on the blondies,drizzle,caramel or toffee sauce,0.1
edcf433b4d8b884,What color are the blueberries,purple,purple,1.0
edcf433b4d8b884,What type of fruit is being pickled,blueberries,blackberries,0.5
eed8781f7c6e76f,What color is the Bologna Salad Sandwich Spread,pink,pink and white,0.7
eed8781f7c6e76f,What is the Bologna Salad Sandwich Spread located in,bowl,bowl on plate,0.7
eed8781f7c6e76f,Where are the crackers located,under the bowl,on a plate,0.2
eed8781f7c6e76f,What color are the crackers,golden-brown,brown,0.7
ba6fcc58d8b5770,What color is the bolognese,reddish-brown,red,0.7
ba6fcc58d8b5770,What is the bolognese doing to the pasta,covering,covering it,0.7
ba6fcc58d8b5770,What is the bolognese served on,plate,a white plate,0.9
ba6fcc58d8b5770,What color is the pasta,yellow,light brown,0.2
ba6fcc58d8b5770,Where is the bolognese located on the plate,in the center,center of the plate,0.6
8f97cf903a03575,What color are the spinach leaves,green,green,1.0
8f97cf903a03575,What is one of the main green ingredients in the bowl,spinach,avocado,0.1
8f97cf903a03575,What is the color of the avocado cubes closest to the center,avocado,light green,0.3
8f97cf903a03575,Where are the pieces of chicken located in relation to the bowl's edge,closer to,near the edge,0.6
2f105290de1dd3a,What color is the rice in the bowl,tan,brown and white,0.2
2f105290de1dd3a,What type of grain is located on the left side of the bowl,rice,rice,1.0
2f105290de1dd3a,Where is the rice located in the bowl,on the left side,on the left side,1.0
2f105290de1dd3a,What color are the avocado slices in the bowl,green,green,1.0
902318f170069ad,What color are the brats,reddish-brown,brown,0.7
902318f170069ad,What type of sausages are shown,brats,bratwurst sausages,0.3
902318f170069ad,What color is the parsley,green,green,1.0
902318f170069ad,Where are the onions placed,draped over,on top of the sausage,0.2
902318f170069ad,What is visible underneath the brats,liquid,plate of food,0.1
441400d5b739292,What ingredient is visible throughout the bread,walnuts,walnuts,1.0
441400d5b739292,How would you describe the interior of the bread,speckled,light brown with nuts,0.3
441400d5b739292,Where are the walnuts located on the bread,on top,on top of the bread,0.7
074294b6160f6df,What color is the interior of the bread,white,white,1.0
074294b6160f6df,What is the form of the bread on the left side of the frame,loaf,loaf form,0.7
074294b6160f6df,What color is the crust of the bread,tan,brown,0.5
074294b6160f6df,How are the bread slices arranged on the cutting board,overlapping,in a row leaning on loaf,0.1
074294b6160f6df,Where is the loaf of bread positioned,on the board,on a cutting board,0.7
21bea6d1906db3a,What color is the interior of the sliced bread,white,light white,0.7
21bea6d1906db3a,What color is the crust of the sliced bread,golden-brown,brown,0.7
21bea6d1906db3a,How are the three slices arranged,stacked,stacked on each other,0.9
3ffaff754079068,What color is the crust of the bread,beige,brown,0.4
3ffaff754079068,What type of food is shown in the image,bread,bread,1.0
3ffaff754079068,What color is the inside of the bread,creamy,grayish white,0.4
3ffaff754079068,Where is the bread placed,on a wire rack,on a metal cooling rack,0.9
1e9542136c1c977,What color are the egg whites,bright,white,0.2
1e9542136c1c977,What color are the pieces of cheese,orange,yellow and white,0.2
1e9542136c1c977,Where are the diced potatoes scattered,around the eggs,on top of the eggs,0.7
0a72c38706e4f5d,What color is the beef brisket,brown,brown,1.0
0a72c38706e4f5d,What type of meat is on the plate,beef brisket,beef roast with gravy,0.6
0a72c38706e4f5d,What color are the peas on the plate,green,green,1.0
0a72c38706e4f5d,What is covering the beef brisket and mashed potatoes,gravy,gravy,1.0
0a72c38706e4f5d,Where is the beef brisket located on the plate,on the plate,right side of plate,0.6
305b748881067fd,What color is the brittle,golden-brown,brown,0.7
305b748881067fd,Where are the macadamia nuts located in the brittle,within,in the center,0.4
c052db6181c54f4,What color are the beef pieces,brown,brown,1.0
c052db6181c54f4,What type of meat is in the dish,beef,beef,1.0
c052db6181c54f4,What color are the broccoli florets,green,green,1.0
c052db6181c54f4,Where is the beef and broccoli located,on a plate,on a pink plate,0.9
c052db6181c54f4,What is located underneath the beef and broccoli,rice,white rice,0.9
3002415d68ad56f,What vegetable is shown in the image,broccoli,broccoli,1.0
3002415d68ad56f,What is the dominant color of the broccoli florets,green,dark green,0.9
