Image,Question,Answer,Predict,gpt_score
9ffec9e57522152,What part of the pie is decorated with a star,crust,the crust,1.0
f58a02071aaec42,What shape is the plate,star-shaped,starfish-shaped,0.7
f58a02071aaec42,What type of seafood is featured in the image,oysters,oysters,1.0
f58a02071aaec42,What color are the herbs on the oysters,green,green,1.0
f58a02071aaec42,Where are the oysters placed,on a star-shaped plate,on a plate,0.7
421870f09cf9265,What color is the ice bed,white,white,1.0
421870f09cf9265,What type of seafood is shown,oysters,oysters,1.0
421870f09cf9265,What color is the liquid inside the oyster shells,yellow,yellow,1.0
421870f09cf9265,What color are the cooked bacon pieces,reddish-brown,brown,0.7
bb7bc9e1f7ec7b8,What color is the bowl,white,white,1.0
bb7bc9e1f7ec7b8,What color is the rice in the paella,yellow,yellow,1.0
bb7bc9e1f7ec7b8,How are the mussels arranged in the bowl,scattered,in a circle,0.2
bb7bc9e1f7ec7b8,What type of seafood is near the top and bottom of the bowl,shrimp,mussels and shrimp,0.6
bb7bc9e1f7ec7b8,Where is the squid located in the dish,in a bowl,in the rice,0.5
246d3e9d0a52a4a,What type of meat is included in the paella besides shrimp,chicken,chicken,1.0
246d3e9d0a52a4a,How are the shrimp distributed in the paella,scattered,spread throughout the dish,0.5
246d3e9d0a52a4a,What color are the pieces of chicken in the paella,orange-brown,golden brown,0.7
246d3e9d0a52a4a,What seafood is included in the paella,shrimp,shrimp and chicken,0.7
5964496678097b7,What color are the green onions in the pancake,green,green,1.0
5964496678097b7,What type of food is shown in the image,pancake,savory pancakes,0.7
5964496678097b7,What color is the plate,white,white,1.0
5964496678097b7,What color is the pancake's surface,golden brown,brown,0.8
5964496678097b7,Where are the pancakes located on the plate,on the left side,arranged in a row,0.3
ca56d40bbb8f833,What is the taste of the pancakes,salty,creamy,0.1
ca56d40bbb8f833,What type of food is shown in the image,pancakes,crepes,0.6
ca56d40bbb8f833,How were the pancakes prepared,cooking,cooked on a griddle,0.5
ca56d40bbb8f833,What color is the base of the pancakes,yellow,light brown,0.2
dabd4bad6169994,What color are the paneer cubes,golden yellow,yellowish-brown,0.6
dabd4bad6169994,What is the main ingredient in the dish,paneer,paneer,1.0
dabd4bad6169994,What color is the gravy,reddish-brown,brown,0.7
dabd4bad6169994,Where are the cilantro leaves placed,on top,on top of the curry,0.6
dabd4bad6169994,How would you describe the cilantro leaves,vibrant,green and chopped,0.2
16f44d88446908d,What color is the Palak Paneer,green,green,1.0
16f44d88446908d,What is the shape of the container holding the Palak Paneer,bowl,round bowl,0.9
16f44d88446908d,What color is the bowl,blue,blue,1.0
16f44d88446908d,How are the cubes of Paneer distributed in the Palak Paneer,scattered,mixed with spinach,0.2
16f44d88446908d,"Where is the thin, white cream drizzled",on top,on the soup,0.2
72baeae4b31f87f,What fruit is used in the parfait,cranberry,strawberry,0.3
72baeae4b31f87f,What is the bowl made of,glass,glass,1.0
72baeae4b31f87f,What color is the bottom layer of the parfait,red,red,1.0
72baeae4b31f87f,Where is the bowl placed,on a table,on a table,1.0
72baeae4b31f87f,What color is the cream layer in the parfait,white,white,1.0
9754b1ddb854f12,What type of dessert is shown in the image,parfaits,fruit parfait,0.7
9754b1ddb854f12,What color are the sliced strawberries,red,red,1.0
9754b1ddb854f12,Where are the granola pieces sprinkled,on top,on top of yogurt,0.7
9754b1ddb854f12,What fruit is peeking out from behind the strawberry fan,orange,blueberries,0.1
52fcd4430f4183a,What color is the soup,yellow,orange,0.2
52fcd4430f4183a,What does the soup do inside the bowl,fills,rests in bowl,0.2
52fcd4430f4183a,What type of soup is it,vegetable,corn chowder,0.3
52fcd4430f4183a,What color is the dollop in the center,white,white,1.0
52fcd4430f4183a,Where is the dollop located in the soup,in the center,on top of soup,0.1
79ced46151bbe7a,What shape is the bowl containing the mashed parsnips,round,round,1.0
79ced46151bbe7a,What vegetable is mashed in the bowl,parsnips,potatoes,0.3
79ced46151bbe7a,What color are the mashed parsnips,beige,light yellow,0.4
79ced46151bbe7a,How would you describe the texture of the mashed parsnips,smooth,smooth and creamy,0.9
6092f585b9a1ca9,What type of meat is used in the dish,chicken,chicken,1.0
6092f585b9a1ca9,What color is the tomato-based sauce,reddish-orange,red,0.7
6092f585b9a1ca9,What type of pasta is used in the dish,pasta,spiral pasta,0.9
6092f585b9a1ca9,Where are the white beans located in the dish,scattered amidst,mixed with pasta,0.3
6092f585b9a1ca9,What is the size of the red tomatoes in the dish,diced,small,0.3
6fd53226d02f234,What color is the bright cheese on top of the pasta,orange,orange,1.0
6fd53226d02f234,What type of food is the main component of the dish,pasta,pasta,1.0
6fd53226d02f234,What is the state of the white cheese on top of the pasta,melted,melted,1.0
6fd53226d02f234,What color is the base layer of the pasta,brownish-tan,yellow,0.2
7f8b5fc69d20db3,What color is the pasta in the image,beige,yellow,0.3
7f8b5fc69d20db3,What type of pasta is in the image,pasta,penne pasta,0.9
7f8b5fc69d20db3,What seafood is included in the dish,shrimp,shrimp and lobster,0.7
7f8b5fc69d20db3,What color are the asparagus spears in the image,green,green,1.0
7f8b5fc69d20db3,Where are the capers mostly located in the image,over the shrimp,on top of the shrimp,0.9
c16a6bf8525f695,How are the diced chicken pieces distributed in the dish,scattered,mixed in the noodles,0.2
c16a6bf8525f695,What is the base of the dish made of,pasta,noodles,1.0
c16a6bf8525f695,What color is the pasta in the dish,yellow,yellow,1.0
c16a6bf8525f695,Where is the shredded cheese placed in the dish,on top,on top of the noodles,0.7
be20945d4d2f1af,What is the main component of the dish,dish,pasta,0.2
be20945d4d2f1af,What color are the tomatoes,red,red,1.0
be20945d4d2f1af,How are the tomatoes arranged in the dish,scattered,mixed in the pasta,0.2
0828e13422d34d9,What vegetable is included in the pasta,eggplant,tomato,0.3
0828e13422d34d9,What color are the pasta tubes,golden-yellow,light brown,0.6
0828e13422d34d9,Where is the larger portion of pasta served,bowls,in a bowl,0.6
0828e13422d34d9,What color is the handle of the fork,with a brown wooden handle,brown,0.6
0828e13422d34d9,What color is the parmesan cheese on top,white,white,1.0
b56fe91729ed59b,What color is the lemon curd,yellow,yellow,1.0
b56fe91729ed59b,What fruit is on top of the lemon curd,blueberries,blueberries,1.0
b56fe91729ed59b,Where are the blueberries located,nestled among,on top of cake,0.2
b56fe91729ed59b,What dessert is being described,pavlova,meringue cake,0.7
97f31ab9cff2ce8,What is the color of the split pea soup,greenish-yellow,green,0.7
97f31ab9cff2ce8,What type of dish is the greenish-yellow mixture,soup,vegetable soup,0.9
97f31ab9cff2ce8,What is the color of the bowls containing the soup,white,white,1.0
97f31ab9cff2ce8,Where is the silver spoon in relation to the soup,submerged,in the soup,0.3
080a08688d3f0e9,What type of food is in the bowl,peas,green peas,1.0
080a08688d3f0e9,Where are the peas located,bowl,inside a bowl,0.7
080a08688d3f0e9,What cuisine do the peas belong to,italian,European cuisine,0.6
080a08688d3f0e9,Where are the peas positioned in the frame,on the right side,middle of the image,0.2
bf93c4762564a50,How would you describe the color of the peaches,vibrant,yellow and orange,0.6
bf93c4762564a50,What is the spoon doing with the peach slices,holding,stirring the peaches,0.2
bf93c4762564a50,What color is the skillet,white,white and black,0.7
bf93c4762564a50,Where is the skillet located in the image,in the center,under the peaches,0.2
af12c2c429e30b2,What color is the liquid in the glasses,yellow-orange,orange,0.7
af12c2c429e30b2,What type of container holds the Peach Bellinis,glasses,stemless wine glasses,0.6
af12c2c429e30b2,What material is the board that the glasses are placed on,wooden,wood,0.9
af12c2c429e30b2,Where are the peach slices placed on the glasses,on the rim,on the rim,1.0
af12c2c429e30b2,What color are the peach slices on the rim of the glasses,reddish-yellow,orange,0.7
c37969d9f8d91ec,What type of drink is featured in the image,margaritas,margarita,1.0
c37969d9f8d91ec,How are the Peach Margaritas presented,served,in a glass,0.2
c37969d9f8d91ec,How would you describe the color of the margaritas,bright,vibrant orange,0.6
c37969d9f8d91ec,What are the drinks served in,glasses,glasses,1.0
c37969d9f8d91ec,Where are the margaritas positioned in the frame,in the center,center of the frame,0.7
1f020898833f361,What type of beverage is shown in the image,tea,peach smoothie,0.1
1f020898833f361,What is the person in the image doing with the peach tea,drinking,drinking it,0.7
1f020898833f361,What flavor is the tea in the image,peach,peach,1.0
1f020898833f361,What color are the straws in the glasses,yellow,yellow and white,0.7
1f020898833f361,Where is the second glass of peach tea positioned,to the right,next to the first glass,0.2
e58d9abdaf831a2,What color is the liquid in the pitcher,peachy-orange,pink,0.4
e58d9abdaf831a2,What is the sangria served in on the left,pitcher,a pitcher,1.0
e58d9abdaf831a2,What color are the strawberries in the sangria,red,red,1.0
e58d9abdaf831a2,Where is the glass pitcher positioned,on the left,on a counter,0.3
2987d882d66a7e8,What color is the peanut butter in the cookie on the left,dark,brown,0.2
2987d882d66a7e8,What type of butter is used in the cookies,peanut butter,buttercream,0.2
2987d882d66a7e8,What color is the cookie part of the Peanut Butter Temptations II,golden brown,brown,0.8
2987d882d66a7e8,Where is the cookie with light brown peanut butter located,on the lower right,in the front,0.2
2987d882d66a7e8,What type of dessert is shown in the image,cookie,milk chocolate peanut butter cups,0.2
a2f7338a23dae10,What color is the peanut butter ice cream topping,light brown,brown,0.9
a2f7338a23dae10,What type of food is the topping made of,ice cream,chocolate,0.3
a2f7338a23dae10,What is the consistency of the peanut butter ice cream topping,smooth,creamy,0.6
a2f7338a23dae10,Where is the reflective surface particularly noticeable,near the top,in the liquid,0.2
d52439fae098204,What color is the plate,yellow,beige,0.3
d52439fae098204,What type of food is shown in the image,muffins,mini muffins,0.9
d52439fae098204,How would you describe the appearance of the muffins,perfect,"small, white, and golden",0.2
d52439fae098204,What color are the paper liners of the muffins,white,white,1.0
d52439fae098204,Where are most of the muffins placed,on the plate,on a plate,0.9
3b04aeb0107acac,What color are the pears,red,purple,0.2
3b04aeb0107acac,Where are the pears located in the image,in the left side,inside a bowl,0.2
b076ebd5863251a,What color is the pecan filling,brown,brown,1.0
b076ebd5863251a,What type of nuts are used in the pie,pecan,pecans,0.9
b076ebd5863251a,What color is the whipped cream on one of the pies,white,white,1.0
b076ebd5863251a,Where is the pecan filling located,on top,inside jars,0.1
b076ebd5863251a,What color are the scattered pecans,reddish-brown,brown,0.7
3718baab129db6e,What color are the crackers,tan,golden brown,0.6
3718baab129db6e,How are the two crackers in the foreground positioned,overlapping,stacked on top of each other,0.7
3718baab129db6e,What color are the specks on the crackers,brown,green and red,0.1
3718baab129db6e,Where is the pecan pepper appetizer located,on the cracker,on a plate,0.2
3718baab129db6e,What type of dish is the pecan pepper mixture,appetizer,crackers,0.6
e57b2feba7c0dd2,What type of pasta is in the bowl,penne,penne pasta,0.9
e57b2feba7c0dd2,How is the penne pasta arranged in the bowl,distributed,in a circle,0.3
e57b2feba7c0dd2,What color is the mango chile sauce,red,red,1.0
e57b2feba7c0dd2,What herb is scattered on top of the pasta,cilantro,basil,0.2
e57b2feba7c0dd2,Where is the cilantro placed,on top of,on top of the pasta,1.0
3f3ebc236374bd6,What type of pasta is visible in the image,penne,penne pasta,0.9
3f3ebc236374bd6,What color are the peppers in the dish,red-orange,red,0.7
3f3ebc236374bd6,How are the peppers prepared in the dish,sauteed,sliced,0.2
3f3ebc236374bd6,What is distributed throughout the dish alongside the penne,peppers,sausage and peppers,0.6
176aa7a0d1fac3f,What color are the Padron peppers,green,green,1.0
176aa7a0d1fac3f,What type of vegetable is shown in the image,peppers,green chili peppers,0.9
176aa7a0d1fac3f,Where are the peppers scattered across,scattered across,on a plate,0.2
176aa7a0d1fac3f,How do the peppers appear on the plate,glistening,burnt and green,0.1
c19a3ea29eeebad,What color is the container,white,white,1.0
c19a3ea29eeebad,What type of sauce is in the container,pesto,pesto,1.0
c19a3ea29eeebad,What is the chive pesto stored in,container,a plastic container,0.9
c19a3ea29eeebad,How would you describe the green color of the pesto,vibrant,deep and vibrant,0.9
e83d92fa9726ea1,How does the walnut pesto appear in terms of texture,textured,smooth and creamy,0.2
e83d92fa9726ea1,What type of sauce is primarily green and textured,pesto,pesto,1.0
e83d92fa9726ea1,What does the walnut pesto fill in the image,fills,a white bowl,0.2
e83d92fa9726ea1,What color is the ceramic bowl,white,white,1.0
e83d92fa9726ea1,Where are the fresh basil leaves placed,on top of,on top of the sauce,0.9
ac6d8e898685baa,What is the main protein in the dish,chicken,chicken,1.0
ac6d8e898685baa,Where are some of the capers falling,falling onto,off the chicken,0.1
ac6d8e898685baa,What color are the capers,green,green,1.0
ac6d8e898685baa,How are the chicken pieces arranged in the image,scattered,on a plate,0.2
7f4a3652f38c3ca,What is the main ingredient in the jar,pickles,zucchini,0.1
7f4a3652f38c3ca,What material is the jar made of,glass,glass,1.0
7f4a3652f38c3ca,Is the jar full or empty,full,full,1.0
7f4a3652f38c3ca,What color are some of the zucchini slices,yellow,yellow,1.0
7f4a3652f38c3ca,How are the zucchini pickles cut,sliced,sliced in half,0.9
23c54d8ee77e341,What color are the candied dill pickles,yellowish-green,yellow,0.6
23c54d8ee77e341,What type of pickles are shown in the image,pickles,sliced pickles,0.9
23c54d8ee77e341,Where is the jar filled with pickles located,on the left side,left of the bowl,0.7
23c54d8ee77e341,What color is the bowl on the right side,white,white,1.0
80b4940c04976c6,What is the color of the glass jar,clear,clear,1.0
80b4940c04976c6,What type of food is inside the jar,pickles,pickles,1.0
80b4940c04976c6,What color are the pickles,green,green,1.0
80b4940c04976c6,Where are the pickles stored,in a jar,in a jar,1.0
f631b6ffa9f8e44,What is the state of the cheese layer on top of the pie,melted,melted,1.0
f631b6ffa9f8e44,What type of food is primarily located on the right side of the image,pie,quiche,0.2
f631b6ffa9f8e44,What color is the crust of the pie,tan,golden brown,0.6
f631b6ffa9f8e44,What color is the baking tin the pie is sitting in,silver,silver,1.0
d1323e9519e7ce3,What type of fruit is used in the pies,apricot,strawberry,0.2
