Image,Question,Answer,Predict
eba8e48373f79c5,What color is the plate,white,white
eba8e48373f79c5,Where are the fries placed,on a plate,on a plate
4880300b48ec41e,What fruit is used in the dish,bananas,common
4880300b48ec41e,What color are the bananas,golden-yellow,yellow
4880300b48ec41e,What liquid are the bananas immersed in,in coconut milk,in coconut milk
4880300b48ec41e,What is the food served in,bowl,"round, plastic container"
aa269a3e332dd1e,What color are the banana tempura pieces,golden-brown,golden brown
aa269a3e332dd1e,What fruit is used to make the tempura,banana,fruit
aa269a3e332dd1e,How are the banana tempura pieces arranged,together,together
aa269a3e332dd1e,What type of dish is the banana tempura,tempura,tempura
aa269a3e332dd1e,What is the shape of the banana tempura pieces,irregular,irregular
7fbda1224d53057,What color is the banana,yellow,yellow
7fbda1224d53057,What fruit is cut lengthwise into four pieces,banana,banana
7fbda1224d53057,What color is the bowl,white,white
7fbda1224d53057,Where is the yogurt placed,on top of,on top of
7fbda1224d53057,What color are the blueberries,dark blue,deep blue
79ff76ebd665917,What color are the persimmon bars,golden,dark brown
79ff76ebd665917,What is the shape of the food items,bars,rectangular
79ff76ebd665917,What color is the icing on the persimmon bars,white,light brown
016070192578a84,What color is the chicken,reddish-brown,golden brown
016070192578a84,What type of meat is shown in the image,chicken,chicken
016070192578a84,What color is the rice,white,white
016070192578a84,Where is the chicken positioned in relation to the rice,on top of,on top of
016070192578a84,What color are the lime wedges,green,green
880233b6f196640,What is the barley beef stew a mix of,mix,Common vegetables
880233b6f196640,What color is the bowl,white,white
880233b6f196640,How is the barley dispersed in the stew,dispersed,mixed
880233b6f196640,What color are the diced carrots,orange,orange
880233b6f196640,What type of meat is in the stew,of beef,of beef
ce69b21f2bd939f,What color is the rice,white,white
ce69b21f2bd939f,What type of meat is on top of the rice,chicken,chicken
ce69b21f2bd939f,What color are the onions,brown,green
ce69b21f2bd939f,What color are the basil leaves,green,green
ce69b21f2bd939f,Where is the rice located,at the bottom,the bottom
6a5c1c9d36c3e55,How are the Sea Bass fillets arranged in the dish,overlapping,compact shape
6a5c1c9d36c3e55,What type of fish is being served,Sea Bass,"fish, type of fish"
6a5c1c9d36c3e55,What color is the interior of the Sea Bass fillets,white,white
6a5c1c9d36c3e55,Where is the first Sea Bass fillet located in the dish,on the left side,other ingredients
6a5c1c9d36c3e55,What color are the scallions sprinkled on top of the fish,green,green
63557262258d2b9,What tint do the sea bass fillets have,yellowish,"pale, light"
63557262258d2b9,How are the pieces of dill arranged on the fillets,scattered,scattered
63557262258d2b9,What type of fish is shown in the image,sea bass,white fish
63557262258d2b9,Where are the sea bass fillets placed,on the rack,above
63557262258d2b9,What color are the pieces of dill on the fillets,green,green
0681647b77c7278,Does the batter have a smooth texture,smooth,smooth
0681647b77c7278,Is the batter made of cottage cheese and brownie ingredients,batter,batter
0681647b77c7278,Is the batter light brown in color,brown,dark
0681647b77c7278,Are the chocolate chips on top of the dollop,on top,on top
0681647b77c7278,Are there chocolate chips scattered around the jar,yes,yes
58477a44062ce7f,What is the flavor of the Elaine's Sweet and Tangy Loose Beef BBQ,tangy,tangy
58477a44062ce7f,What type of meat is used in the Elaine's Sweet and Tangy Loose Beef BBQ,beef,beef
58477a44062ce7f,What color is the top bun of the Elaine's Sweet and Tangy Loose Beef BBQ,tan,light brown
58477a44062ce7f,What color is the plate that the Elaine's Sweet and Tangy Loose Beef BBQ is served on,orange,orange
4b14434d6c946ae,What is the texture of the meat in the Carolina BBQ,shredded,shredded
4b14434d6c946ae,What is the main component of the Carolina BBQ,meat,pork
4b14434d6c946ae,What is the appearance of the sauce on the meat,coating,thick
4b14434d6c946ae,What color is the crust of the bun,yellowish,light golden brown
a6476d1a8bc7334,What type of meat is shown in the image,chicken,chicken
cc4a281c77aaedf,What color is the BBQ sauce,reddish-brown,reddish-brown
cc4a281c77aaedf,What type of meat is being grilled,ribs,ribs
cc4a281c77aaedf,Where are the ribs being cooked,grill,grill
cc4a281c77aaedf,How is the BBQ sauce distributed across the ribs,unevenly,evenly
cc4a281c77aaedf,Where is the BBQ sauce primarily located,on the top,on the
7b7b1a6c35b0571,How do the green beans appear,tasty,tender
7b7b1a6c35b0571,What is used to cook the green beans,pan,pan
7b7b1a6c35b0571,What color are the green beans,green,green
7b7b1a6c35b0571,What type of beans are in the pan,green beans,green beans
7b7b1a6c35b0571,Where are the green beans mostly concentrated,in the center,in the center
4992817db78e3f2,What color are the pinto beans,reddish-brown,red
4992817db78e3f2,What color are the diced carrots,orange,orange
4992817db78e3f2,What are the pinto beans mixed with,with other ingredients,with other ingredients
4992817db78e3f2,What is the pinto beans served on,plate,plate
f6a053c5e1893f9,What color are the string beans,green,green
f6a053c5e1893f9,What type of vegetable is in the bottom center of the image,beans,beans
f6a053c5e1893f9,How are the string beans arranged in the image,tangled,single line
f6a053c5e1893f9,Do the string beans overlap any other food in the image,yes,no
f6a053c5e1893f9,Where are the string beans located in the image,in the bottom center,below the
441fcc9cb344ba1,How would you describe the surface of the beans,glossy,glossy
441fcc9cb344ba1,What type of vegetable is shown in the image,beans,beans
441fcc9cb344ba1,What seasoning or characteristic is visible on some of the beans,peppered,dark
441fcc9cb344ba1,How are the beans arranged in the image,overlapping,overlapping
441fcc9cb344ba1,Where are the beans located in the image,throughout the entire image frame,entire image
993feff14891476,What color are the beans primarily,tan,brown
993feff14891476,What is the food served in,bowl,bowl
993feff14891476,How much of the bowl do the beans occupy,fill,visible in the
993feff14891476,What color is the broth surrounding the beans,brown,brown
993feff14891476,Where are the beans located in the broth,in the broth,in the broth
21e2637de941dd5,How are the peppers prepared,sliced,sliced
21e2637de941dd5,What type of meat is used in the dish,beef,beef
21e2637de941dd5,What color is the ground beef,brown,brown
21e2637de941dd5,What is the ground beef mixed with,with peppers,with peppers
f546b3a3af7abd8,How was the beef cooked,slow,pinkish
f546b3a3af7abd8,What color is the roast beef,reddish-brown,reddish-brown
f546b3a3af7abd8,What type of food is shown in the image,meat,meat
f546b3a3af7abd8,Where is the roast beef positioned in the frame,in the upper-right portion,upper right portion
253f5d3a1d7e9f7,What color is the slushy at the bottom of the mug,brown,brown
253f5d3a1d7e9f7,What color is the foam at the top of the mug,white,white
253f5d3a1d7e9f7,Where is the thick layer of white foam located,at the top,at the top
02c1cb3e79e9c55,What are the drinks served in,glasses,glasses
02c1cb3e79e9c55,What color is the shandy in the right glass,amber,amber
02c1cb3e79e9c55,Where are the lime wedges placed,surface,surface
344194d426c2abd,What color are most of the beets in the bowl,red,red
344194d426c2abd,What is the main ingredient in the bowl,beets,beets
344194d426c2abd,What color are the herbs scattered among the beets,green,green
53e3760a31b1ff1,What color is the base of the cake,yellow,light brown
53e3760a31b1ff1,What type of dessert is shown in the image,cake,cake
53e3760a31b1ff1,What is the cake placed on,on a clear glass,on a glass
2a66270884effd6,What color are the biscuits primarily,yellow,golden brown
2a66270884effd6,What type of baked goods are shown in the image,biscuits,biscuits
2a66270884effd6,How are the biscuits arranged,clustered,arranged loosely
2a66270884effd6,How do the biscuits appear to be prepared,baked,baked
a75733bc0677785,What color is the top of the first biscuit,golden-brown,golden brown
0d09531e7da3c55,What color is the arrowroot biscuit,pale,light beige
0d09531e7da3c55,What is the color of the surface of the biscuit,cream,light brown
0d09531e7da3c55,Where is the arrowroot biscuit located,on a wire rack,on a similar surface
72c615959ec4225,What color are the biscuits,beige,light golden brown
72c615959ec4225,What type of food is shown in the image,biscuits,savory
72c615959ec4225,What color are the flecks on the biscuits,orange,golden-brown color
72c615959ec4225,Where are the biscuits located in the image,across the image,surface
06add82d08c0d34,What texture does the crust of the cranberry brie bites have,flaky,flaky
7e6dae689e22dd5,What color is the plate used for the blondies,light-colored,"white, red, blue"
7e6dae689e22dd5,What type of dessert is shown in the image,blondies,chocolate
7e6dae689e22dd5,What color are the blondies overall,brown,brown
7e6dae689e22dd5,Where is the drizzle applied on the blondies,on top,surface
7e6dae689e22dd5,What is the darker brown topping on the blondies,drizzle,chocolate drizzle
edcf433b4d8b884,What color are the blueberries,purple,blue
edcf433b4d8b884,What type of fruit is being pickled,blueberries,blueberries
eed8781f7c6e76f,What color is the Bologna Salad Sandwich Spread,pink,pinkish-red
eed8781f7c6e76f,What is the Bologna Salad Sandwich Spread located in,bowl,bowl
eed8781f7c6e76f,Where are the crackers located,under the bowl,the bowl
eed8781f7c6e76f,What color are the crackers,golden-brown,light brown
ba6fcc58d8b5770,What color is the bolognese,reddish-brown,dark brown color
ba6fcc58d8b5770,What is the bolognese doing to the pasta,covering,covering
ba6fcc58d8b5770,What is the bolognese served on,plate,plate
ba6fcc58d8b5770,What color is the pasta,yellow,light beige
ba6fcc58d8b5770,Where is the bolognese located on the plate,in the center,on top of the
8f97cf903a03575,What color are the spinach leaves,green,green
8f97cf903a03575,What is one of the main green ingredients in the bowl,spinach,spinach
8f97cf903a03575,What is the color of the avocado cubes closest to the center,avocado,avocado
8f97cf903a03575,Where are the pieces of chicken located in relation to the bowl's edge,closer to,close to
2f105290de1dd3a,What color is the rice in the bowl,tan,brown
2f105290de1dd3a,What type of grain is located on the left side of the bowl,rice,left side
2f105290de1dd3a,Where is the rice located in the bowl,on the left side,on the left side
2f105290de1dd3a,What color are the avocado slices in the bowl,green,green
902318f170069ad,What color are the brats,reddish-brown,reddish-brown
902318f170069ad,What type of sausages are shown,brats,"bratwurst, sausages"
902318f170069ad,What color is the parsley,green,green
902318f170069ad,Where are the onions placed,draped over,on top of
902318f170069ad,What is visible underneath the brats,liquid,white
441400d5b739292,What ingredient is visible throughout the bread,walnuts,walnuts
441400d5b739292,How would you describe the interior of the bread,speckled,moist
441400d5b739292,Where are the walnuts located on the bread,on top,located within
074294b6160f6df,What color is the interior of the bread,white,"light, pale yellow"
074294b6160f6df,What is the form of the bread on the left side of the frame,loaf,loaf
074294b6160f6df,What color is the crust of the bread,tan,golden brown
074294b6160f6df,How are the bread slices arranged on the cutting board,overlapping,visually appealing
074294b6160f6df,Where is the loaf of bread positioned,on the board,on the board
21bea6d1906db3a,What color is the interior of the sliced bread,white,white
21bea6d1906db3a,What color is the crust of the sliced bread,golden-brown,golden brown
21bea6d1906db3a,How are the three slices arranged,stacked,stacked
3ffaff754079068,What color is the crust of the bread,beige,golden brown color
3ffaff754079068,What type of food is shown in the image,bread,bread
3ffaff754079068,What color is the inside of the bread,creamy,light pale
3ffaff754079068,Where is the bread placed,on a wire rack,cooling rack
1e9542136c1c977,What color are the egg whites,bright,white
1e9542136c1c977,What color are the pieces of cheese,orange,yellowish-white
1e9542136c1c977,Where are the diced potatoes scattered,around the eggs,around the eggs
